"","residence_camp","ref","sex","birthplace","age","children_alive","median_dist","max_dist","region"
"566","Malomba","M58","M","Molapa_MA","Enfant",NA,11332.0805519649,38589.2466746511,"Macao"
"567","Bakouengué","M34","F","Bayanga","Enfant",NA,24156.7445854683,112920.903689219,"Macao"
"568","Atanga","M175","F","Macao","FALSE",NA,21645.3564060734,32571.7269187918,"Macao"
"569","Boua2","M71","F","Bangui","Adulte","2",10062.3148716393,95051.2893869942,"Macao"
"570","Atanga","M181","F","Macao","Enfant",NA,NA,-Inf,"Macao"
"571","Atanga","M174","M","Macao","Enfant",NA,62504.4259645128,92437.1250102338,"Macao"
"572","Kakélo2","M87","F","Bangui","Enfant",NA,31218.3545378526,51756.9057453129,"Macao"
"573","Papé","M53","F","Papé","Enfant",NA,34925.8157462238,34925.8157462238,"Macao"
"574","Boua2","M70","M","Bangui","Adulte","7",9944.53369670127,160856.052697654,"Macao"
"575","Atanga","M180","F","Mabonga","Enfant",NA,NA,-Inf,"Macao"
"576","Molapa_MA","M18","M","Macao","Adulte","8",109043.327784915,133383.076910343,"Macao"
"577","Molapa_MA","M22","M","Macao","Enfant",NA,5922.34270342237,25618.6685608506,"Macao"
"578","Kakélo6","M160","M","Kakélo6","Enfant",NA,NA,-Inf,"Macao"
"579","Bateké2","M17","M","Macao","Enfant",NA,23844.5575076308,26986.3058374308,"Macao"
"580","Kakélo2","M133","M","Bangui","Enfant",NA,51756.9057453129,51756.9057453129,"Macao"
"581","Bakouengué","M28","M","Macao","Enfant",NA,8016.84589738934,24156.7445854683,"Macao"
"582","Kakélo5","M143","M","Bangui","Enfant",NA,NA,-Inf,"Macao"
"583","Bateké2","M14","M","Bangui","Adulte","0",49120.2887266708,163283.936279555,"Macao"
"584","Kakélo6","M156","M","Bangui","Enfant",NA,NA,-Inf,"Macao"
"585","Kakélo6","M157","M","Bangui","Enfant",NA,NA,-Inf,"Macao"
"586","Kakélo6","M109","F","Bangui","Enfant",NA,9994.62427391797,50376.2539772928,"Macao"
"587","Kakélo5","M100","M","Bangui","Enfant",NA,64920.57597038,158037.185090117,"Macao"
"588","Molapa_MA","M21","F","Macao","Enfant",NA,15770.5056321365,25618.6685608506,"Macao"
"589","Atanga","M173","M","Macao","Enfant",NA,22993.3086148354,92437.1250102338,"Macao"
"590","Kakélo3","M148","F","Bangui","Adulte",NA,9456.38085206758,51588.0979370855,"Macao"
"591","Kakélo1","M95","F","Bangui","Personne âgée",NA,10804.3359712803,93888.6320769628,"Macao"
"592","Kakélo3","M98","M","Bangui","Adulte","2",81552.7294917884,122446.294701352,"Macao"
"593","Boua1","M200","M","Bangui","Enfant",NA,NA,-Inf,"Macao"
"594","Bonga2","M202","M","Bangui","Adulte","3",96905.630405279,163069.420712733,"Macao"
"595","Bonga2","M203","F","Bonga2","Adulte","3",NA,-Inf,"Macao"
"596","Bonga2","M204","F","Bonga2","Adulte","3",104829.204013604,163069.420712733,"Macao"
"597","Bonga2","M205","F","Bangui","Adulte","7",46588.987314476,46588.987314476,"Macao"
"598","Bonga2","M401","F","Bangui","Adulte","",NA,-Inf,"Macao"
"599","Bonga2","M206","F","Bonga2","Personne âgée","",69215.5916510833,91842.1959876905,"Macao"
"600","Bonga2","M207","M","Bonga2","Adulte","0",69215.5916510833,91842.1959876905,"Macao"
"601","Bate","M208","M","Bate","Adulte","3",87923.6820229656,128341.492227516,"Macao"
"602","Bonga2","M209","F","Thanry","Enfant","0",NA,-Inf,"Macao"
"603","Bonga1","M210","M","","Adulte","4",91569.6988834075,162607.79570266,"Macao"
"604","Bonga1","M211","F","Bangui","Adulte","5",31593.2030496297,46200.1960374823,"Macao"
"605","Bonga1","M212","M","Bangui","Adulte","4",68163.5408924396,162607.79570266,"Macao"
"606","Bonga1","M213","M","Bangui","Personne âgée","3",88434.4374310807,128653.31795126,"Macao"
"607","Bonga1","M214","M","Bangui","Adulte","1",80833.5723072125,128653.31795126,"Macao"
"608","Bonga1","M215","M","Bangui","Enfant","0",NA,-Inf,"Macao"
"609","Bonga1","M216","F","Bonga1","Enfant","0",NA,-Inf,"Macao"
"610","Bonga1","M217","M","Bangii","Enfant","0",NA,-Inf,"Macao"
"611","Bonga1","M218","M","Bangui","Enfant","0",NA,-Inf,"Macao"
"612","Bonga1","M219","F","Bangui","Enfant","0",NA,-Inf,"Macao"
"613","Payo","M220","M","Bangui","Adolescent","0",104448.611633586,162756.001455586,"Macao"
"614","Payo","M221","F","","Personne âgée","2",84649.1604536787,162756.001455586,"Macao"
"615","Payo","M222","M","","Personne âgée","3",52088.3942527075,95292.5117399502,"Macao"
"616","Payo","M223","F","","Adulte","8",95693.2295007648,162756.001455586,"Macao"
"617","Payo","M224","M","Bangui","Adulte","7",84649.1604536787,229953.945010597,"Macao"
"618","Payo","M225","M","Bangui","Enfant","0",NA,-Inf,"Macao"
"619","Payo","M227","F","Bangui","Adulte","1",49114.8080321473,145245.237189943,"Macao"
"620","Payo","M228","F","Djoube","Adulte","7",46141.221811587,162756.001455586,"Macao"
"621","Payo","M229","M","Bangui","Adulte","5",84649.1604536787,162756.001455586,"Macao"
"622","Payo","M230","M","Macao","Adulte","Erreur",145245.237189943,171279.944889144,"Macao"
"623","Payo","M231","F","Bangui","Enfant","0",NA,-Inf,"Macao"
"624","Payo","M232","F","Bangui","Enfant","0",NA,-Inf,"Macao"
"625","Payo","M233","M","Bangui","Enfant","0",NA,-Inf,"Macao"
"626","Payo","M234","F","Bangui","Enfant","0",NA,-Inf,"Macao"
"627","Payo","M235","F","Bangui","Enfant","0",NA,-Inf,"Macao"
"628","Payo","M236","M","Loundoungou","Enfant","0",NA,-Inf,"Macao"
"629","Bate","M237","F","Bangui","Adulte","3",32036.0489590948,46629.5862509959,"Macao"
"630","Bate","M238","M","Bandza","Adulte","3",54646.7167361103,91850.921805027,"Macao"
"631","Bete3","M239","M","Bangui","Adulte","2",88283.1674446598,162750.992247725,"Macao"
"632","Bete3","M240","F","Bangui","Adulte","2",46327.0918961585,91651.136580345,"Macao"
"633","Bete3","M241","F","Bangui","Adulte","2",16336.240150809,16336.240150809,"Macao"
"634","Bete1","M242","M","Bangui","Adulte","5",88443.8490516258,162643.817613059,"Macao"
"635","Bete1","M243","F","Mboule","Adulte","5",49076.6174980099,91611.3792922077,"Macao"
"636","Bete1","M244","F","Bangui","Personne âgée","3",31576.5761453479,46182.5040756221,"Macao"
"637","Bete1","M245","M","Bangui","Adulte","4",68165.329876827,128679.258352249,"Macao"
"638","Payo","M246","M","Boua","Adulte","5",80838.0870613755,162756.001455586,"Macao"
"639","Payo","M247","F","","Personne âgée","3",80838.0870613755,128746.532594066,"Macao"
"640","Payo","M248","F","Bangui","Adulte","5",31538.7418016329,46141.221811587,"Macao"
"641","Bete3","M249","M","Bangui","Enfant","0",NA,-Inf,"Macao"
"642","Bete3","M250","M","Loundoungou","Enfant","0",NA,-Inf,"Macao"
"643","Bonga1","M251","","Mboule","Adulte","5",46200.1960374823,91569.6988834075,"Macao"
"644","Bete1","M252","F","Bangui","Adolescent","1",46182.5040756221,46182.5040756221,"Macao"
"645","Bete1","M253","F","Bangui","Adulte","6",49076.6174980099,162643.817613059,"Macao"
"646","Bete1","M254","M","Bangui","Adolescent","1",49076.6174980099,162643.817613059,"Macao"
"647","Bete1","M255","F","Bangui","Adolescent","1",46182.5040756221,91611.3792922077,"Macao"
"648","Payo","M257","F","Bangui","Adolescent","0",46141.221811587,46141.221811587,"Macao"
"649","Bonga1","M258","F","Bangui","Personne âgée","3",31593.2030496297,46200.1960374823,"Macao"
"650","Payo","M256","M","","Enfant","0",NA,-Inf,"Macao"
"651","Bonga1","M259","F","Bangui","Adulte","1",89797.0028822184,162607.79570266,"Macao"
"652","Bonga1","M260","F","Bangui","Adulte","1",162607.79570266,246301.029748941,"Macao"
"653","Bonga1","M261","F","Bangui","Adulte","4",46200.1960374823,91569.6988834075,"Macao"
"654","Bete2","M262","F","Bangui","Adulte","5",46378.5853212635,46378.5853212635,"Macao"
"655","Bete2","M263","F","Bangui","Adulte","5",51962.4091224245,51962.4091224245,"Macao"
"656","Bete2","M264","F","Bangui","Personne âgée","1",NA,-Inf,"Macao"
"657","Bete2","M265","M","Bangui","Adulte","4",105496.311696709,236348.85363608,"Macao"
"658","Bete2","M266","F","Bangui","Adulte","4",54426.920884625,91679.2167088814,"Macao"
"659","Bete2","M267","M","Bangui","Adulte","10",51962.4091224245,162803.755937329,"Macao"
"660","Bete3","M268","F","Bangui","Adulte","3",31331.6660234837,46327.0918961585,"Macao"
"661","Bete2","M269","F","Bangui","Personne âgée","2",NA,-Inf,"Macao"
"662","Payo","M270","F","Bangui","Enfant","0",NA,-Inf,"Macao"
"663","Mboule","M271","M","Bangui","Adulte","4",20830.8944805252,47313.7964735886,"Macao"
"664","Mboule","M272","M","Mboule","Adulte","4",87332.4181569947,162783.362082754,"Macao"
"665","Mboule","M273","F","Bangui","Adolescent","0",47313.7964735886,47313.7964735886,"Macao"
"666","Mboule","M274","M","Mboule","Adolescent","0",105048.579278171,162783.362082754,"Macao"
"667","Mboule","M275","M","Bangui","Personne âgée","3",NA,-Inf,"Macao"
"668","Mboule","M277","F","","Personne âgée","7",91771.183507721,235683.496777527,"Macao"
"669","Mboule","M279","F","Mboule","Adulte","3",18101.5448824699,18101.5448824699,"Macao"
"670","Mboule","M278","M","Mboule","Adulte","3",54681.7788202883,91262.0127581066,"Macao"
"671","Mboule","M280","F","Mboule","Adulte","1",47313.7964735886,91262.0127581066,"Macao"
"672","Mboule","M281","F","Mboule","Adulte","2",54464.6829016138,91262.0127581066,"Macao"
"673","Mboule","M282","M","Bangui","Adulte","4",54681.7788202883,91262.0127581066,"Macao"
"674","Mboule","M283","F","Bangui","Adulte","2",18101.5448824699,18101.5448824699,"Macao"
"675","Mboule","M284","F","Bangui","Adulte","3",47313.7964735886,115279.51520256,"Macao"
"676","Mboule","M285","M","Bangui","Adolescent","0",32707.6706780292,47313.7964735886,"Macao"
"677","Mboule","M286","F","Bangui","Adulte","2",18101.5448824699,18101.5448824699,"Macao"
"678","Mboule","M287","F","Bangui","Adolescent","0",20830.8944805252,47313.7964735886,"Macao"
"679","Goumakoungou2","M288","M","Mboule","Personne âgée","6",55191.4663033573,162613.589052307,"Macao"
"680","Goumakoungou2","M373","F","Bangui","Personne âgée","1",55191.4663033573,55191.4663033573,"Macao"
"681","Goumakoungou2","M289","F","Bangui","Adulte","7",40566.3573098816,87865.5209012988,"Macao"
"682","Goumakoungou2","M290","F","Bangui","Personne âgée","3",16772.219273093,25941.248316406,"Macao"
"683","Goumakoungou2","M291","M","Mboule","Adulte","1",55191.4663033573,162613.589052307,"Macao"
"684","Goumakoungou2","M293","M","Bangui","","0",28783.5331570299,55191.4663033573,"Macao"
"685","Goumakoungou2","M294","F","Bangui","Adolescent","0",28783.5331570299,55191.4663033573,"Macao"
"686","Goumakoungou2","M295","F","Bangui","Adolescent","0",28783.5331570299,55191.4663033573,"Macao"
"687","Keke","M296","M","Djoube","Adulte","7",71783.3063629806,159480.715769916,"Macao"
"688","Keke","M297","F","Bangui","Adulte","6",13339.2020776609,31564.1086582054,"Macao"
"689","Mboule","M298","M","Bangui","Adolescent","0",47313.7964735886,162783.362082754,"Macao"
"690","Keke","M501","M","Djoube","Enfant","0",NA,-Inf,"Macao"
"691","Keke","M502","F","Djoube","Enfant","0",NA,-Inf,"Macao"
"692","Keke","M299","M","Djoube","Adulte","3",70092.134560394,113957.712040218,"Macao"
"693","Keke","M300","F","Djoube","Adulte","3",12338.3567810634,13339.2020776609,"Macao"
"694","Keke","M301","M","Mboule","Adulte","8",70092.134560394,159480.715769916,"Macao"
"695","Keke","M302","F","","","0",NA,-Inf,"Macao"
"696","Keke","M303","F","Moumbelou","Adulte","3",37275.0992789362,60318.7114715386,"Macao"
"697","Keke","M503","F","Mboule","Personne âgée","0",NA,-Inf,"Macao"
"698","Keke","M304","F","Bobate","Adulte","1",45732.8212318661,82832.6981882526,"Macao"
"699","Keke","M305","M","Bangui","Adulte","1",60318.7114715386,159480.715769916,"Macao"
"700","Keke","M306","M","","Adulte","5",70092.134560394,113957.712040218,"Macao"
"701","Keke","M307","F","Mafoueté","Adulte","4",33018.3593778313,60318.7114715386,"Macao"
"702","Keke","M308","M","Bangui","Adulte","2",109899.713620727,234837.753031167,"Macao"
"703","Keke","M309","F","Bangui","Adulte","2",31564.1086582054,46458.2785981672,"Macao"
"704","Ngomo","M310","F","Mboule","Personne âgée","4",25569.0034955092,46096.5748835738,"Macao"
"705","Ngomo","M311","F","Mboule","Adulte","2",26068.9967613292,52064.119141195,"Macao"
"706","Ngomo","M312","M","Bangui","Adulte","6",87545.519209747,294224.696967563,"Macao"
"707","Ngomo","M313","M","Bangui","Adulte","0",86778.3910647977,160309.679299901,"Macao"
"708","Ngomo","M314","F","Bangui","Adulte","1",15555.2144343869,26068.9967613292,"Macao"
"709","Ngomo","M315","M","Mboule","Adolescent","0",46096.5748835738,160309.679299901,"Macao"
"710","Ngomo","M316","M","Bangui","Adolescent","0",5041.43210744455,5041.43210744455,"Macao"
"711","Midiba","M317","M","Bangui","Adolescent","0",45480.3290719346,119856.039088623,"Macao"
"712","Bayamoto","M318","M","Bangui","Personne âgée","4",78305.2548694023,122462.661620186,"Macao"
"713","Bayamoto","M319","F","Bangui","Personne âgée","3",25348.110436199,44234.2609490367,"Macao"
"714","Bayamoto","M321","F","Bangui","Adulte","4",6461.95992336132,6461.95992336132,"Macao"
"715","Bayamoto","M322","M","Bangui","Adulte","3",53952.2338638525,157431.834866536,"Macao"
"716","Bayamoto","M323","M","Bangui","Adulte","0",81946.8973949489,157431.834866536,"Macao"
"717","Bayamoto","M324","M","Bangui","Adolescent","2",51604.8663201156,157431.834866536,"Macao"
"718","Bayamoto","M325","F","Bangui","Adolescent","1",6461.95992336132,6461.95992336132,"Macao"
"719","Lango","M326","F","Macao","Adulte","4",36089.5496587332,43349.6122946961,"Macao"
"720","Lango","M327","M","Zingo","Adulte","4",NA,-Inf,"Macao"
"721","Lango","M328","M","Zingo","Personne âgée","7",109732.857723649,889588.584410154,"Macao"
"722","Lango","M329","M","Macao","Adulte","4",118411.556825984,136393.068783339,"Macao"
"723","Lango","M330","M","Macao","Adulte","2",71579.5609968212,114655.158111725,"Macao"
"724","Mbila_MA","M331","M","Bangui","Personne âgée","2",28808.9602945663,55815.0201030496,"Macao"
"725","Banga","M332","F","Macao","Adulte","5",94849.5419812115,103169.003798667,"Macao"
"726","Banga","M333","M","Seke","Adulte","5",152240.372620556,249231.163279127,"Macao"
"727","Banga","M334","M","Bangui","Adulte","2",134906.713412748,215486.526093233,"Macao"
"728","Banga","M335","M","Seke","Adolescent","0",94191.6335303777,103169.003798667,"Macao"
"729","Ndobalikanbo","M336","F","Macao","Adulte","0",31555.3469088322,31555.3469088322,"Macao"
"730","Ndobalikanbo","M337","M","Macao","Adulte","0",94525.897770448,162743.380978679,"Macao"
"731","Ndobalikanbo","M338","M","Macao","Adulte","2",62638.1168698498,162743.380978679,"Macao"
"732","Ndobalikanbo","M339","F","Macao","Adulte","2",18568.3366968675,31555.3469088322,"Macao"
"733","Macao_camp1","M340","M","Thanry","Adulte","2",60243.0463344295,161233.488169065,"Macao"
"734","Macao_camp1","M341","F","Nzingou","Adulte","2",28473.0443862932,57547.9792793679,"Macao"
"735","Macao_camp3","M342","F","Bangui","Adulte","1",23803.5960563636,27896.0473511169,"Macao"
"736","Macao_camp3","M343","F","Macao","Adulte","2",23803.5960563636,27896.0473511169,"Macao"
"737","Macao_camp3","M344","M","Bangui","Adulte","5",72785.6596482562,161443.968308824,"Macao"
"738","Macao_camp3","M345","M","Macao","Adolescent","1",79583.7599656336,115608.888416923,"Macao"
"739","Macao_camp5","M346","M","Macao","Personne âgée","1",102358.212699978,146412.073880876,"Macao"
"740","Macao_camp5","M347","F","Djoube","Personne âgée","3",42613.8785638009,57273.2711207911,"Macao"
"741","Macao_camp4","M348","M","","Adulte","2",106627.910064074,161488.022268551,"Macao"
"742","Macao_camp6","M349","F","Macao","Adulte","8",28417.3136676547,115094.58575077,"Macao"
"743","Macao_camp1","M350","F","Zingo","Personne âgée","1",43010.5118328305,57547.9792793679,"Macao"
"744","Macao_camp7","M351","F","Macao","Adulte","4",23805.1437677743,28507.1706957234,"Macao"
"745","Macao_camp7","M352","M","","Adulte","5",105910.928629149,255488.194937006,"Macao"
"746","Macao_camp6","M353","F","Pape_village","Adulte","4",28417.3136676547,161372.437761434,"Macao"
"747","Macao_camp8","M354","F","Thanry","Adulte","6",28575.2458818185,28575.2458818185,"Macao"
"748","Macao_camp8","M355","M","Pape","Adolescent","0",28575.2458818185,28575.2458818185,"Macao"
"749","Macao_camp2","M356","","","","0",NA,-Inf,"Macao"
"750","Macao_camp9","M357","","Macao","Adulte","3",23804.6668328865,28506.7770502886,"Macao"
"751","Macao_camp9","M359","M","Macao","Adulte","3",118300.640981196,161790.498088387,"Macao"
"752","Macao_camp10","M360","F","Macao","Adulte","5",27783.0722781368,38515.9503622977,"Macao"
"753","Macao_camp4","M361","F","Macao","Adolescent","2",30705.5996701294,33534.1429761364,"Macao"
"754","Pape_village","M362","M","Berandjokou","Adulte","0",66402.1484988759,86026.7806383533,"Macao"
"755","Macao_camp10","M363","M","Macao","Adulte","1",27783.0722781368,43328.2253242895,"Macao"
"756","Pape_village","M364","F","Pape_village","Adolescent","0",46777.5163593986,91965.1280754605,"Macao"
"757","Pape_village","M365","M","Berandjokou","Adolescent","0",46777.5163593986,46777.5163593986,"Macao"
"758","Pape_village","M366","F","Pape_village","Adolescent","0",69371.3222174296,91965.1280754605,"Macao"
"759","Pape_village","M367","M","Bangui-motaba","Personne âgée","3",87745.7550036022,129049.520639194,"Macao"
"760","Pape_village","M368","M","Pape_village","Adulte","4",105029.87277941,163282.229199421,"Macao"
"761","Pape_village","M369","F","","Adolescent","4",69371.3222174296,91965.1280754605,"Macao"
"762","Pape_village","M370","F","","Adulte","4",31812.3240569426,46777.5163593986,"Macao"
"763","Pape_village","M370","F","","Adulte","1",31812.3240569426,46777.5163593986,"Macao"
"764","Pape_village","M370","F","Bangui","Personne âgée","4",31812.3240569426,46777.5163593986,"Macao"
"765","Pape_village","M370","F","Bangui","Personne âgée","1",31812.3240569426,46777.5163593986,"Macao"
"766","Pape_village","M372","M","Pape_village","Personne âgée","4",96704.9518099453,163282.229199421,"Macao"
"767","Bayamoto","M400","F","Bangui","","0",NA,-Inf,"Macao"
"768","Bete2","M375","","Bangui","Adolescent","0",69028.9010150724,91679.2167088814,"Macao"
"769","Bete1","M374","M","Bangui","Adulte","1",31181.8601380369,46182.5040756221,"Macao"
"770","Bylikombo1","MI205","M","Mossombo","Adulte","6",50086.3375905779,124879.538299559,"Minganga"
"771","Bylikombo1","MI206","F","Mossombo","Adulte","6",19312.6790064674,75872.5526767324,"Minganga"
"772","Bylikombo1","MI209","F","Mossombo","Adulte","5",24010.0708034357,75872.5526767324,"Minganga"
"773","Bylikombo1","MI211","F","Mossombo","Adulte","3",24010.0708034357,75872.5526767324,"Minganga"
"774","Bylikombo1","MI212","M","Mossombo","Adolescent","0",24300.1225044234,159859.814529745,"Minganga"
"775","Bylikombo2","MI210","F","Mossombo","Personne âgée","4",20197.9469006592,25167.9742996709,"Minganga"
"776","Bouma","MI154","M","Minganga","Adulte","4",36737.3637134701,61512.065331846,"Minganga"
"777","Bouma","MI155","F","Minganga","Adulte","4",36737.3637134701,61512.065331846,"Minganga"
"778","Bouma","MI156","F","Mbaya","Enfant","0",NA,-Inf,"Minganga"
"779","Bouma","MI157","M","Minganga","Enfant","0",NA,-Inf,"Minganga"
"780","Bouma","MI158","M","Mbaya","Enfant","0",NA,-Inf,"Minganga"
"781","Bouma","MI159","F","Pokola","Enfant","0",NA,-Inf,"Minganga"
"782","Bouma","MI160","M","Mossombo","Adulte","5",61512.065331846,155690.072611605,"Minganga"
"783","Bouma","MI161","F","Impfondo","Adulte","5",36883.222265333,137317.169288959,"Minganga"
"784","Bouma","MI162","F","Mossombo","Personne âgée","5",61512.065331846,137317.169288959,"Minganga"
"785","Bouma","MI163","F","Minganga","Enfant","0",NA,-Inf,"Minganga"
"786","Bouma","MI164","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"787","Bouma","MI165","F","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"788","Bouma","MI166","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"789","Bouma","MI178","F","Mossombo","Adolescent","0",27984.5061024109,61512.065331846,"Minganga"
"790","Bouma","MI179","F","Mossombo","Adolescent","0",36737.3637134701,61512.065331846,"Minganga"
"791","Bouma","MI180","F","Mossombo","Adulte","3",36810.2929894015,91856.4107154401,"Minganga"
"792","Bouma","MI181","M","Mossombo","Adulte","3",36883.222265333,91856.4107154401,"Minganga"
"793","Bylikombo1","MI204","M","Mbaya","Enfant","0",NA,-Inf,"Minganga"
"794","Bylikombo1","MI207","M","Mossombo","Adulte","5",24155.0966539296,101077.368882392,"Minganga"
"795","Bylikombo1","MI208","F","Mossombo","Personne âgée","1",24010.0708034357,75872.5526767324,"Minganga"
"796","Bylikombo1","MI213","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"797","Bylikombo1","MI214","F","Mbili","Enfant","0",NA,-Inf,"Minganga"
"798","Bylikombo1","MI215","F","Komo","Enfant","0",NA,-Inf,"Minganga"
"799","Bylikombo1","MI217","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"800","Bylikombo1","MI218","F","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"801","Bylikombo1","MI219","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"802","Bylikombo1","MI220","F","Mbaya","Enfant","0",NA,-Inf,"Minganga"
"803","Bylikombo1","MI221","M","Mbaya","Enfant","0",NA,-Inf,"Minganga"
"804","Bylikombo2","MI216","M","Mobangui","Adulte","4",63316.3530569365,125764.744236896,"Minganga"
"805","Bylikombo2","MI222","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"806","Bylikombo2","MI223","F","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"807","Bylikombo2","MI224","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"808","Bylikombo2","MI225","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"809","Bylikombo2","MI226","F","Mossombo","Adulte","4",50111.2562250658,100257.707312892,"Minganga"
"810","Essesse","MI187","M","Mbili","Adulte","5",37056.2834914006,137465.350036939,"Minganga"
"811","Essesse","MI188","F","Mossombo","Adulte","5",37056.2834914006,61288.2741304611,"Minganga"
"812","Essesse","MI189","F","Mossombo","Adolescent","2",36901.2018340414,61288.2741304611,"Minganga"
"813","Essesse","MI190","M","Essesse","Enfant","0",NA,-Inf,"Minganga"
"814","Essesse","MI191","M","Mbaya","Enfant","0",NA,-Inf,"Minganga"
"815","Essesse","MI192","F","Toukoulaka","Adolescent","0",28173.8878017831,61288.2741304611,"Minganga"
"816","Essesse","MI193","F","Mossombo","Personne âgée","0",NA,-Inf,"Minganga"
"817","Essesse","MI195","M","Mbili","Adulte","0",36978.742662721,78059.4872547086,"Minganga"
"818","Essesse","MI196","F","Mbili","Adolescent","0",36978.742662721,78059.4872547086,"Minganga"
"819","Essesse","MI197","F","Mbili","Adulte","0",61288.2741304611,155536.936443534,"Minganga"
"820","Essesse","MI198","F","Mbili","Adulte","5",49172.2788109308,155536.936443534,"Minganga"
"821","Essesse","MI199","M","Mbili","Enfant","0",NA,-Inf,"Minganga"
"822","Essesse","MI200","F","Mbili","Enfant","0",NA,-Inf,"Minganga"
"823","Essesse","MI201","M","Mbili","Enfant","0",NA,-Inf,"Minganga"
"824","Essesse","MI227","","","","0",NA,-Inf,"Minganga"
"825","Mbaya","MI202","F","","Adolescent","0",95460.0041877715,158455.326985449,"Minganga"
"826","Mbaya","MI203","M","","Adolescent","0",95460.0041877715,158455.326985449,"Minganga"
"827","Mbila","MI167","F","Mbili","Personne âgée","0",36841.5597820256,137271.680369523,"Minganga"
"828","Mbila","MI168","M","Mossombo","Adulte","7",36841.5597820256,155654.081949365,"Minganga"
"829","Mbila","MI169","F","Mbili","Adulte","6",36767.8389214166,61539.5175405109,"Minganga"
"830","Mbila","MI170","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"831","Mbila","MI171","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"832","Mbila","MI172","M","Pokola","Enfant","0",NA,-Inf,"Minganga"
"833","Mbila","MI173","F","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"834","Mbila","MI174","F","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"835","Mbila","MI175","M","Minganga","Adulte","4",83409.8182550804,244497.821707524,"Minganga"
"836","Mbila","MI176","F","Mossombo","Adulte","4",36694.1180608076,61539.5175405109,"Minganga"
"837","Mbila","MI177","M","Mossombo","Adulte","3",32321.3253515909,61539.5175405109,"Minganga"
"838","Misseké_MI","MI145","M","Attention","Adulte","2",22849.662017912,73423.0076580283,"Minganga"
"839","Misseké_MI","MI146","F","Attention","Adulte","2",17117.8989489782,23633.8134814937,"Minganga"
"840","Misseké_MI","MI147","M","Attention","Enfant","0",NA,-Inf,"Minganga"
"841","Misseké_MI","MI148","M","Attention","Enfant","0",NA,-Inf,"Minganga"
"842","Misseké_MI","MI149","M","Ikelemba","Personne âgée","3",23241.7377497029,146487.257806652,"Minganga"
"843","Misseké_MI","MI150","M","Attention","Adulte","3",22849.662017912,73423.0076580283,"Minganga"
"844","Misseké_MI","MI151","F","Attention","Adulte","3",22849.662017912,73423.0076580283,"Minganga"
"845","Misseké_MI","MI152","F","Attention","Enfant","0",NA,-Inf,"Minganga"
"846","Misseké_MI","MI153","F","Attention","Enfant","0",NA,-Inf,"Minganga"
"847","Mongo","MI134","M","Minganga","Adulte","5",18393.959805217,75418.3640866476,"Minganga"
"848","Mongo","MI135","F","Minganga","Enfant","0",NA,-Inf,"Minganga"
"849","Mongo","MI136","F","Mossombo","Adulte","5",18393.959805217,75418.3640866476,"Minganga"
"850","Mongo","MI137","F","Mossombo","Personne âgée","4",22113.3533488251,75418.3640866476,"Minganga"
"851","Mongo","MI138","M","Mbili","Adulte","5",22163.3266366827,100788.534058252,"Minganga"
"852","Mongo","MI139","F","Mbili","Enfant","0",NA,-Inf,"Minganga"
"853","Mongo","MI140","M","Mbili","Enfant","0",NA,-Inf,"Minganga"
"854","Mongo","MI141","M","Mossombo","Enfant","0",NA,-Inf,"Minganga"
"855","Mongo","MI142","M","Mbili","Enfant","0",NA,-Inf,"Minganga"
"856","Mongo","MI143","M","Mossombo","Adulte","0",22163.3266366827,104446.903592996,"Minganga"
"857","Mossombo","MI144","M","Mossombo","Adulte","2",19519.0130261955,118722.969081108,"Minganga"
"858","Ngata","MI182","F","Mbili","","0",NA,-Inf,"Minganga"
"859","Ngata","MI183","F","Mbili","Personne âgée","6",36649.0094919975,61607.9510970179,"Minganga"
"860","Ngata","MI184","M","Ikelemba","Adulte","0",NA,-Inf,"Minganga"
"861","Ngata","MI185","M","Mbili","Adolescent","1",61607.9510970179,137232.11808,"Minganga"
"862","Ngata","MI194","F","Mbili","Enfant","0",NA,-Inf,"Minganga"
"863","Makossa1","MI1","F","Minganga","Enfant","0",7325.34816214832,12367.846125473,"Minganga"
"864","Makossa1","MI10","M","Minganga","Adulte","2",15716.6934340609,93185.9217338071,"Minganga"
"865","Bylikombo2","MI100","M","Mossombo","Enfant",NA,11542.5990089171,98639.454792017,"Minganga"
"866","VMA","MI101","F","Mossombo","Enfant",NA,NA,-Inf,"Minganga"
"867","VMA","MI102","M","Mossombo","Enfant",NA,NA,-Inf,"Minganga"
