"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","median","max"
"95","Kombo2",0,1,"Non","E184","M","Enyelle",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19551.9320410085,19464.704992495,19392.7235498491,18982.5522820627,19166.89823011,19000.7969707964,0,12529.2540501189,0,0,0,0,2531.45169856961,0,0,0,0,2616.32902109827,0,0,0,0,0,0,0,0,0,0,0,7089.40877028868,0,0,0,0,0,0,25823.6831635475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156528.268633225,0,0,0,0,0,0,0,0,0,0,0,0,19083.8476004532,156528.268633225
"96","Kombo2",0,1,"Non","E185","F","Enyelle",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.45169856961,0,0,0,0,2616.32902109827,0,0,0,0,0,0,0,0,0,0,31751.9115183544,7089.40877028868,0,0,0,0,40023.6226106578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7089.40877028868,40023.6226106578
"97","Kombo2",0,1,"Non","E186","F","Kombo1",0,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79839.8454371039,0,0,0,0,0,0,0,39271.8686010244,31751.9115183544,7089.40877028868,0,0,0,80952.4794161211,0,0,25823.6831635475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35511.8900596894,80952.4794161211
"98","Bopongo",0,0,"Oui","E187","M","Bopongo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"99","Bopongo",0,0,"Oui","E188","F","Bopongo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22172.5071816898,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.74722400542,23352.2033650519
"100","Bopongo",0,0,"Oui","E189","F","Bopongo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,0,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.74722400542,23352.2033650519
"101","Essembo3",1,1,"Non","E19","F","Bétou",NA,"Personne âgée",10275.0890789261,9026.49090692525,9001.65071215168,8905.02884124443,8890.21328437708,0,0,0,0,6931.84002062139,6788.78574759989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48705.5734973461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8953.33977669806,48705.5734973461
"102","Bopongo",0,0,"Oui","E190","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"103","Bopongo",0,1,"Non","E191","F","Mimbelli",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"104","Bopongo",0,0,"Oui","E192","F","Mimbelli",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"105","Bopongo",0,1,"Non","E193","F","Mimbelli",5,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"106","Bopongo",0,1,"Non","E194","F","Mimbelli",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"107","Bopongo",0,1,"","E195","F","Mimbelli",0,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"108","Bopongo",0,1,"Non","E196","F","Mimbelli",0,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,34279.7378552076,6708.88196601732,0,0,0,0,0,68477.1147491677,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079.55857038282,68477.1147491677
"109","Bopongo",0,1,"Non","E197","F","Bissambi",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81882.2150312243,67007.3252505513,53909.0066606627,0,0,0,0,128616.80901772,0,34279.7378552076,6708.88196601732,0,58543.9197384673,0,0,0,0,23352.2033650519,0,0,0,0,0,45196.6203345603,0,0,0,250156.828172004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56226.463199565,250156.828172004
"110","Bopongo",0,0,"Oui","E198","M","Bissambi",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81882.2150312243,0,0,0,0,0,0,128616.80901772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168820.034806624,0,0,0,0,0,0,0,0,0,0,0,128616.80901772,168820.034806624
"111","Bopongo",0,1,"Non","E199","M","Djoubé",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"112","Lokoko6",1,1,"Non","E2","F","Enyelle",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8944.3376574404,8836.92455518626,8813.2854538521,8564.72173323426,8836.42077275942,0,0,0,14256.8995803071,11112.7556506255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.69474488852,0,0,0,0,0,57488.0439046715,29043.5548708463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8890.63110631333,57488.0439046715
"113","Essembo3",0,1,"Non","E20","F","Bétou",3,"Adulte",10275.0890789261,9026.49090692525,9001.65071215168,8905.02884124443,8890.21328437708,0,8401.07172590547,0,0,0,0,0,0,0,0,0,0,0,0,2708.51182198691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13244.7800260204,0,0,0,0,31907.5396058015,48705.5734973461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9014.07080953847,48705.5734973461
"114","Bopongo",0,1,"Non","E200","F","Mimbelli",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,34279.7378552076,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946.74722400542,34279.7378552076
"115","Bopongo",1,1,"Non","E201","F","Bissambi",5,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,34279.7378552076,6708.88196601732,0,0,0,0,0,68477.1147491677,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079.55857038282,68477.1147491677
"116","Bopongo",1,1,"Non","E202","M","Mimbelli",4,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,81882.2150312243,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,68477.1147491677,23352.2033650519,0,0,0,0,0,0,841325.91730373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,841325.91730373
"117","Bopongo",1,1,"Non","E203","F","",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22172.5071816898,0,0,0,2357.56544914674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,13774.1179953278,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13774.1179953278,23352.2033650519
"118","Bopongo",0,0,"Oui","E204","F","Mimbelli",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620.16683229347,23352.2033650519
"119","Bopongo",1,1,"Non","E205","M","Midjoukou",5,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22172.5071816898,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,81882.2150312243,0,0,0,0,0,0,128616.80901772,0,0,6708.88196601732,0,58543.9197384673,0,0,0,68477.1147491677,23352.2033650519,0,0,111737.941703159,0,0,0,841325.91730373,0,0,250156.828172004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318549.648707747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40948.0615517596,841325.91730373
"120","Bopongo",0,1,"Non","E206","F","Mimbelli",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14843.8214571404,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,841325.91730373,0,0,250156.828172004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894.22026820007,841325.91730373
"121","Bopongo",0,0,"Oui","E207","M","Bopongo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,0,0,0,0,0,0,0,841325.91730373,0,0,250156.828172004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128432.855069011,841325.91730373
"122","Bopongo",0,0,"","E208","M","Coconacoco2",NA,"FALSE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,6708.88196601732
"123","Bopongo",0,0,"Oui","E209","F","Bopongo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15030.5426655346,23352.2033650519
"124","Essembo3",0,0,"Oui","E21","F","Essembo",NA,"Enfant",10275.0890789261,9026.49090692525,9001.65071215168,8905.02884124443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708.51182198691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13244.7800260204,0,0,0,0,0,48705.5734973461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9026.49090692525,48705.5734973461
"125","Bopongo",0,1,"Non","E210","F","Mimbelli",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,0,6708.88196601732,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,23352.2033650519
"126","Bopongo",1,1,"Non","E211","F","Mimbelli",5,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357.56544914674,2531.45169856961,2617.16566830872,2813.93587762802,3079.55857038282,0,0,0,0,0,0,0,0,0,0,34279.7378552076,0,0,0,0,0,0,0,23352.2033650519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813.93587762802,34279.7378552076
"127","Coconacoco1",1,1,"Non","E212","F","Enyelle",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,127962.015700203,0,0,0,0,0,0,0,0,0,24242.0491909355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24242.0491909355,127962.015700203
"128","Coconacoco1",0,0,"Oui","E213","F","Coconacoco1",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
"129","Coconacoco1",0,0,"Oui","E214","M","Coconacoco1",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
"130","Coconacoco1",1,1,"Oui","E215","F","Enyelle",7,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,33392.0266317909,6652.88690832192,0,0,0,0,0,0,24242.0491909355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36282.5302706263,0,0,0,0,0,0,0,0,0,0,24242.0491909355,36282.5302706263
"131","Coconacoco1",0,0,"Oui","E216","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
"132","Coconacoco1",1,1,"Non","E217","F","Bongoye",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,24242.0491909355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15447.4680496287,24242.0491909355
"133","Coconacoco1",0,1,"Non","E218","F","Coconacoco1",1,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617.53430231019,6652.88690832192
"134","Coconacoco1",0,0,"Oui","E219","M","Coconacoco1",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
"135","Essembo4",0,1,"Non","E22","M","Enyelle",1,"Adulte",10028.8647641748,8773.88902760722,8752.44321399952,8647.3194405183,8621.10521153866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19160.4939004812,19622.1657079122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12965.2473476724,0,0,0,0,31469.0731061682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10028.8647641748,31469.0731061682
"136","Coconacoco1",0,1,"Non","E220","F","Enyelle",5,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617.53430231019,6652.88690832192
"137","Coconacoco1",0,1,"Non","E221","M","Dongou",5,"Adulte",9607.62189023133,10735.5263891123,10774.0532101874,10828.4185018962,10798.0589953498,11229.5621904671,11168.1739472237,12955.0782307496,12977.8931118836,12598.2848102374,12746.0179465365,10953.7693739688,14139.5606041099,15990.3990597066,19675.6752030935,19580.9689624321,19524.6936489018,19160.4939004812,19371.0216308264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81208.4510824006,0,0,0,0,0,0,127962.015700203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840993.687050383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12966.4856713166,840993.687050383
"138","Coconacoco1",0,0,"Oui","E222","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19524.6936489018,0,0,0,17846.3781995436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17846.3781995436,19524.6936489018
"139","Coconacoco1",0,1,"Non","E223","F","Coconacoco1",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
"140","Coconacoco1",0,0,"Oui","E224","F","Coconacoco1",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
"141","Coconacoco1",0,1,"Non","E225","M","Coconacoco1",2,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.18169629846,0,0,0,0,0,0,0,0,0,40880.1029341965,33392.0266317909,6652.88690832192,0,0,0,0,0,0,24242.0491909355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24242.0491909355,40880.1029341965
"142","Coconacoco1",0,0,"Oui","E226","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652.88690832192,6652.88690832192
