"residence_camp","ref","sex","birthplace","age","name","distance","activity","region"
"Kakélo4","M120","F","Bangui","Adolescent","V13",7756.07326036817,"gather","macao"
"Kakélo1","M145","F","Bangui","Adulte","V16",999.68994233426,"gather","macao"
"Kakélo6","M153","M","Bangui","Adulte","V11",10411.3955637844,"gather","macao"
"Kakélo6","M104","F","Bangui","Adulte","V13",8148.95067736465,"gather","macao"
"Kakélo6","M104","F","Bangui","Adulte","V14",2796.94375733602,"gather","macao"
"Kakélo6","M104","F","Bangui","Adulte","V16",1797.2539444575,"gather","macao"
"Kakélo6","M104","F","Bangui","Adulte","V17",591.479098966977,"gather","macao"
"Boua2","M136","F","Bangui","Adulte","V14",9011.84018413536,"gather","macao"
"Kakélo4","M167","M","Bangui","Adulte","V13",7756.07326036817,"hunt","macao"
"Kakélo5","M142","M","Bangui","Adolescent","V13",7848.88419351203,"hunt","macao"
"Kakélo6","M103","M","Bangui","Adulte","V16",1797.2539444575,"hunt","macao"
"Kakélo6","M103","M","Bangui","Adulte","V17",591.479098966977,"hunt","macao"
"Kakélo6","M103","M","Bangui","Adulte","V18",349.832173975241,"hunt","macao"
"Kakélo6","M150","M","Macao","Adulte","V11",10411.3955637844,"hunt","macao"
"Kakélo6","M150","M","Macao","Adulte","V12",10235.1190240658,"hunt","macao"
"Kakélo2","M131","M","Bangui","Adulte","V13",6779.67222175919,"hunt","macao"
"Mopendé","M37","M","Papé","Adolescent","V66",96112.5056847316,"hunt","macao"
"Kakélo6","M158","M","Bangui","Adulte","V66",79143.7079046463,"hunt","macao"
"Boua2","M121","M","Bangui","Adulte","V13",2139.85027524602,"hunt","macao"
"Boua2","M121","M","Bangui","Adulte","V23",79223.9135333604,"hunt","macao"
"Boua2","M121","M","Bangui","Adulte","V44",54223.313255282,"hunt","macao"
"Boua2","M70","M","Bangui","Adulte","V13",2139.85027524602,"hunt","macao"
"Boua2","M70","M","Bangui","Adulte","V14",9011.84018413536,"hunt","macao"
"Bateké2","M14","M","Bangui","Adulte","V52",71254.2716159108,"hunt","macao"
"Bateké1","M11","M","Djoubou","Adulte","V21",123026.740058616,"just_visit","macao"
"Bateké1","M11","M","Djoubou","Adulte","V33",67990.6458306737,"just_visit","macao"
"Mopendé","M36","F","Papé","Personne âgée","V41",31106.7974446578,"just_visit","macao"
"Bateké2","M15","F","Maca","Adolescent","V21",122718.935212352,"just_visit","macao"
"Moyimbi","M2","M","Dongou","Adulte","V28",140070.127602649,"just_visit","macao"
"Kakélo6","M103","M","Bangui","Adulte","V28",123770.103643903,"just_visit","macao"
"Kakélo6","M103","M","Bangui","Adulte","V58",136588.681769081,"just_visit","macao"
"Mopendé","M41","F","Papé","Adulte","V35",16600.904756644,"just_visit","macao"
"Mopendé","M33","M","Papé","Personne âgée","V41",31106.7974446578,"just_visit","macao"
"Mopendé","M37","M","Papé","Adolescent","V41",31106.7974446578,"just_visit","macao"
"Atanga","M177","F","Macao","Adulte","V38",80522.0878234565,"just_visit","macao"
"Molapa_MA","M19","F","Bangui","Adulte","V33",63337.1112124924,"just_visit","macao"
"Boua2","M121","M","Bangui","Adulte","V31",87416.9323888352,"just_visit","macao"
"Boua2","M75","F","Bangui","FALSE","V35",1874.17275648421,"live","macao"
"Boua1","M90","F","Bangui","Adulte","V12",179.958241540146,"live","macao"
"Boua1","M90","F","Bangui","Adulte","V35",1752.49987354925,"live","macao"
"Kakélo6","M111","F","Bangui","Adulte","V35",11840.2978704713,"live","macao"
"Kakélo4","M119","F","Bangui","Adolescent","V35",11509.7489234474,"live","macao"
"Kakélo1","M94","M","Bangui","Personne âgée","V35",10804.3359712803,"live","macao"
"Moyimbi","M2","M","Dongou","Adulte","V41",35003.7855742702,"live","macao"
"Boua2","M74","M","Bangui","Adulte","V35",1874.17275648421,"live","macao"
"Bakouengué","M26","F","Macao","Adulte","V41",24156.7445854683,"live","macao"
"Movossovosso","M81","M","Dongou","Personne âgée","V35",3939.02498232609,"live","macao"
"Boua1","M93","M","Bangui","Adolescent","V35",1752.49987354925,"live","macao"
"Kakélo4","M116","F","Bangui","Adulte","V35",11509.7489234474,"live","macao"
"Kakélo1","M96","M","Bangui","Adulte","V35",10804.3359712803,"live","macao"
"Kakélo1","M96","M","Bangui","Adulte","V44",56885.2387038386,"live","macao"
"Kakélo6","M108","F","Bangui","Adulte","V35",11840.2978704713,"live","macao"
"Bakouengué","M31","M","Berandjokou","Adulte","V5",5706.8278067743,"live","macao"
"Kakélo5","M99","F","Bangui","Adulte","V35",11567.8787351302,"live","macao"
"Molapa_MA","M24","M","Bangui","Adulte","V22",109043.327784915,"live","macao"
"Kakélo2","M83","M","Bangui","Adulte","V35",10679.8033303923,"live","macao"
"Kakélo4","M115","M","","Adulte","V35",11509.7489234474,"live","macao"
"Kakélo2","M89","M","Bangui","Adolescent","V35",10679.8033303923,"live","macao"
"Moyimbi","M1","F","Dongou","Adulte","V41",35003.7855742702,"live","macao"
"Atanga","M176","F","Thanry","Adolescent","V41",32571.7269187918,"live","macao"
"Malomba","M56","F","Macao","Personne âgée","V41",38589.2466746511,"live","macao"
"Kakélo4","M120","F","Bangui","Adolescent","V35",11509.7489234474,"live","macao"
"Kakélo6","M104","F","Bangui","Adulte","V35",11840.2978704713,"live","macao"
"Molapa_MA","M18","M","Macao","Adulte","V41",25618.6685608506,"live","macao"
"Kakélo1","M95","F","Bangui","Personne âgée","V35",10804.3359712803,"live","macao"
"Bonga2","M202","M","Bangui","Adulte","V2",96905.630405279,"bantu_work","macao"
"Bonga2","M202","M","Bangui","Adulte","V4",80327.6466141472,"bantu_work","macao"
"Bonga2","M202","M","Bangui","Adulte","V9",128375.313917929,"bantu_work","macao"
"Bonga2","M204","F","Bonga2","Adulte","V22",46588.987314476,"bantu_work","macao"
"Bonga2","M204","F","Bonga2","Adulte","V46",163069.420712733,"bantu_work","macao"
"Bonga2","M205","F","Bangui","Adulte","V16",1365.664498575,"bantu_work","macao"
"Bonga2","M205","F","Bangui","Adulte","V22",46588.987314476,"bantu_work","macao"
"Bonga2","M206","F","Bonga2","Personne âgée","V22",46588.987314476,"bantu_work","macao"
"Bonga2","M207","M","Bonga2","Adulte","V22",46588.987314476,"bantu_work","macao"
"Bate","M208","M","Bate","Adulte","V2",96863.5700178281,"bantu_work","macao"
"Bate","M208","M","Bate","Adulte","V9",128341.492227516,"bantu_work","macao"
"Bate","M208","M","Bate","Adulte","V22",46629.5862509959,"bantu_work","macao"
"Bonga1","M210","M","","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Bonga1","M211","F","Bangui","Adulte","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M211","F","Bangui","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Bonga1","M212","M","Bangui","Adulte","V2",97324.9384993026,"bantu_work","macao"
"Bonga1","M212","M","Bangui","Adulte","V3",88434.4374310807,"bantu_work","macao"
"Bonga1","M212","M","Bangui","Adulte","V4",80833.5723072125,"bantu_work","macao"
"Bonga1","M212","M","Bangui","Adulte","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M212","M","Bangui","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Bonga1","M212","M","Bangui","Adulte","V46",162607.79570266,"bantu_work","macao"
"Bonga1","M213","M","Bangui","Personne âgée","V2",97324.9384993026,"bantu_work","macao"
"Bonga1","M213","M","Bangui","Personne âgée","V3",88434.4374310807,"bantu_work","macao"
"Bonga1","M213","M","Bangui","Personne âgée","V4",80833.5723072125,"bantu_work","macao"
"Bonga1","M213","M","Bangui","Personne âgée","V9",128653.31795126,"bantu_work","macao"
"Bonga1","M213","M","Bangui","Personne âgée","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M214","M","Bangui","Adulte","V2",97324.9384993026,"bantu_work","macao"
"Bonga1","M214","M","Bangui","Adulte","V3",88434.4374310807,"bantu_work","macao"
"Bonga1","M214","M","Bangui","Adulte","V9",128653.31795126,"bantu_work","macao"
"Bonga1","M214","M","Bangui","Adulte","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M214","M","Bangui","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Payo","M220","M","Bangui","Adolescent","V22",46141.221811587,"bantu_work","macao"
"Payo","M220","M","Bangui","Adolescent","V46",162756.001455586,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V2",97371.5452443948,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V3",88460.233845982,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V9",128746.532594066,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V16",1597.3212503376,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V21",16936.2617916787,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V22",46141.221811587,"bantu_work","macao"
"Payo","M223","F","","Adulte","V22",46141.221811587,"bantu_work","macao"
"Payo","M223","F","","Adulte","V39",145245.237189943,"bantu_work","macao"
"Payo","M224","M","Bangui","Adulte","V2",97371.5452443948,"bantu_work","macao"
"Payo","M224","M","Bangui","Adulte","V21",16936.2617916787,"bantu_work","macao"
"Payo","M224","M","Bangui","Adulte","V22",46141.221811587,"bantu_work","macao"
"Payo","M224","M","Bangui","Adulte","V33",52088.3942527075,"bantu_work","macao"
"Payo","M224","M","Bangui","Adulte","V39",145245.237189943,"bantu_work","macao"
"Payo","M224","M","Bangui","Adulte","V46",162756.001455586,"bantu_work","macao"
"Payo","M227","F","Bangui","Adulte","V16",1597.3212503376,"bantu_work","macao"
"Payo","M227","F","Bangui","Adulte","V21",16936.2617916787,"bantu_work","macao"
"Payo","M227","F","Bangui","Adulte","V39",145245.237189943,"bantu_work","macao"
"Payo","M228","F","Djoube","Adulte","V21",16936.2617916787,"bantu_work","macao"
"Payo","M228","F","Djoube","Adulte","V22",46141.221811587,"bantu_work","macao"
"Payo","M228","F","Djoube","Adulte","V46",162756.001455586,"bantu_work","macao"
"Payo","M229","M","Bangui","Adulte","V3",88460.233845982,"bantu_work","macao"
"Payo","M229","M","Bangui","Adulte","V16",1597.3212503376,"bantu_work","macao"
"Payo","M229","M","Bangui","Adulte","V22",46141.221811587,"bantu_work","macao"
"Payo","M229","M","Bangui","Adulte","V46",162756.001455586,"bantu_work","macao"
"Payo","M230","M","Macao","Adulte","V16",1597.3212503376,"bantu_work","macao"
"Payo","M230","M","Macao","Adulte","V29",171279.944889144,"bantu_work","macao"
"Payo","M230","M","Macao","Adulte","V46",162756.001455586,"bantu_work","macao"
"Bate","M237","F","Bangui","Adulte","V21",17442.5116671937,"bantu_work","macao"
"Bate","M237","F","Bangui","Adulte","V22",46629.5862509959,"bantu_work","macao"
"Bate","M238","M","Bandza","Adulte","V21",17442.5116671937,"bantu_work","macao"
"Bete3","M239","M","Bangui","Adulte","V21",17120.3646064758,"bantu_work","macao"
"Bete3","M240","F","Bangui","Adulte","V16",1418.61090347273,"bantu_work","macao"
"Bete3","M240","F","Bangui","Adulte","V21",17120.3646064758,"bantu_work","macao"
"Bete3","M240","F","Bangui","Adulte","V22",46327.0918961585,"bantu_work","macao"
"Bete1","M242","M","Bangui","Adulte","V2",97339.5157430599,"bantu_work","macao"
"Bete1","M242","M","Bangui","Adulte","V4",80837.6514350458,"bantu_work","macao"
"Bete1","M242","M","Bangui","Adulte","V21",16970.6482150737,"bantu_work","macao"
"Bete1","M242","M","Bangui","Adulte","V46",162643.817613059,"bantu_work","macao"
"Bete1","M244","F","Bangui","Personne âgée","V21",16970.6482150737,"bantu_work","macao"
"Bete1","M244","F","Bangui","Personne âgée","V22",46182.5040756221,"bantu_work","macao"
"Bete1","M245","M","Bangui","Adulte","V9",128679.258352249,"bantu_work","macao"
"Payo","M246","M","Boua","Adulte","V4",80838.0870613755,"bantu_work","macao"
"Payo","M246","M","Boua","Adulte","V46",162756.001455586,"bantu_work","macao"
"Payo","M247","F","","Personne âgée","V4",80838.0870613755,"bantu_work","macao"
"Payo","M247","F","","Personne âgée","V21",16936.2617916787,"bantu_work","macao"
"Payo","M248","F","Bangui","Adulte","V21",16936.2617916787,"bantu_work","macao"
"Bonga1","M251","","Mboule","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Bete1","M252","F","Bangui","Adolescent","V16",1515.12784335266,"bantu_work","macao"
"Bete1","M252","F","Bangui","Adolescent","V22",46182.5040756221,"bantu_work","macao"
"Bete1","M253","F","Bangui","Adulte","V16",1515.12784335266,"bantu_work","macao"
"Bete1","M253","F","Bangui","Adulte","V21",16970.6482150737,"bantu_work","macao"
"Bete1","M254","M","Bangui","Adolescent","V16",1515.12784335266,"bantu_work","macao"
"Bete1","M254","M","Bangui","Adolescent","V21",16970.6482150737,"bantu_work","macao"
"Bete1","M255","F","Bangui","Adolescent","V16",1515.12784335266,"bantu_work","macao"
"Bete1","M255","F","Bangui","Adolescent","V21",16970.6482150737,"bantu_work","macao"
"Bete1","M255","F","Bangui","Adolescent","V22",46182.5040756221,"bantu_work","macao"
"Payo","M257","F","Bangui","Adolescent","V22",46141.221811587,"bantu_work","macao"
"Bonga1","M258","F","Bangui","Personne âgée","V16",1485.68664851611,"bantu_work","macao"
"Bonga1","M258","F","Bangui","Personne âgée","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M259","F","Bangui","Adulte","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M260","F","Bangui","Adulte","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M260","F","Bangui","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Bonga1","M260","F","Bangui","Adulte","V27",246301.029748941,"bantu_work","macao"
"Bonga1","M260","F","Bangui","Adulte","V29",171151.827299214,"bantu_work","macao"
"Bonga1","M261","F","Bangui","Adulte","V21",16986.2100617771,"bantu_work","macao"
"Bonga1","M261","F","Bangui","Adulte","V22",46200.1960374823,"bantu_work","macao"
"Bete2","M263","F","Bangui","Adulte","V16",1394.7841456143,"bantu_work","macao"
"Bete2","M265","M","Bangui","Adulte","V2",97133.0683554762,"bantu_work","macao"
"Bete2","M265","M","Bangui","Adulte","V22",46378.5853212635,"bantu_work","macao"
"Bete2","M265","M","Bangui","Adulte","V38",128848.963596744,"bantu_work","macao"
"Bete2","M266","F","Bangui","Adulte","V16",1394.7841456143,"bantu_work","macao"
"Bete2","M266","F","Bangui","Adulte","V21",17174.6250603686,"bantu_work","macao"
"Bete2","M267","M","Bangui","Adulte","V14",42542.6426042964,"bantu_work","macao"
"Bete2","M267","M","Bangui","Adulte","V33",51962.4091224245,"bantu_work","macao"
"Bete2","M267","M","Bangui","Adulte","V39",145394.653343856,"bantu_work","macao"
"Bete2","M267","M","Bangui","Adulte","V46",162803.755937329,"bantu_work","macao"
"Bete3","M268","F","Bangui","Adulte","V22",46327.0918961585,"bantu_work","macao"
"Mboule","M271","M","Bangui","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M272","M","Mboule","Adulte","V2",96209.9488584473,"bantu_work","macao"
"Mboule","M272","M","Mboule","Adulte","V9",127584.265225484,"bantu_work","macao"
"Mboule","M272","M","Mboule","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M272","M","Mboule","Adulte","V46",162783.362082754,"bantu_work","macao"
"Mboule","M272","M","Mboule","Adulte","V51",128273.276799324,"bantu_work","macao"
"Mboule","M274","M","Mboule","Adolescent","V16",620.982971889788,"bantu_work","macao"
"Mboule","M274","M","Mboule","Adolescent","V22",47313.7964735886,"bantu_work","macao"
"Mboule","M275","M","Bangui","Personne âgée","V16",620.982971889788,"bantu_work","macao"
"Mboule","M277","F","","Personne âgée","V22",47313.7964735886,"bantu_work","macao"
"Mboule","M279","F","Mboule","Adulte","V16",620.982971889788,"bantu_work","macao"
"Mboule","M279","F","Mboule","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M278","M","Mboule","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M280","F","Mboule","Adulte","V16",620.982971889788,"bantu_work","macao"
"Mboule","M280","F","Mboule","Adulte","V22",47313.7964735886,"bantu_work","macao"
"Mboule","M281","F","Mboule","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M281","F","Mboule","Adulte","V22",47313.7964735886,"bantu_work","macao"
"Mboule","M283","F","Bangui","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M284","F","Bangui","Adulte","V17",115279.51520256,"bantu_work","macao"
"Mboule","M284","F","Bangui","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M285","M","Bangui","Adolescent","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M285","M","Bangui","Adolescent","V22",47313.7964735886,"bantu_work","macao"
"Mboule","M286","F","Bangui","Adulte","V16",620.982971889788,"bantu_work","macao"
"Mboule","M286","F","Bangui","Adulte","V21",18101.5448824699,"bantu_work","macao"
"Mboule","M287","F","Bangui","Adolescent","V22",47313.7964735886,"bantu_work","macao"
"Goumakoungou2","M288","M","Mboule","Personne âgée","V4",72855.8543454831,"bantu_work","macao"
"Goumakoungou2","M288","M","Mboule","Personne âgée","V21",25941.248316406,"bantu_work","macao"
"Goumakoungou2","M288","M","Mboule","Personne âgée","V22",55191.4663033573,"bantu_work","macao"
"Goumakoungou2","M290","F","Bangui","Personne âgée","V21",25941.248316406,"bantu_work","macao"
"Goumakoungou2","M293","M","Bangui","","V22",55191.4663033573,"bantu_work","macao"
"Goumakoungou2","M295","F","Bangui","Adolescent","V22",55191.4663033573,"bantu_work","macao"
"Keke","M296","M","Djoube","Adulte","V9",113957.712040218,"bantu_work","macao"
"Keke","M296","M","Djoube","Adulte","V22",60318.7114715386,"bantu_work","macao"
"Keke","M296","M","Djoube","Adulte","V46",159480.715769916,"bantu_work","macao"
"Mboule","M298","M","Bangui","Adolescent","V22",47313.7964735886,"bantu_work","macao"
"Mboule","M298","M","Bangui","Adolescent","V46",162783.362082754,"bantu_work","macao"
"Keke","M299","M","Djoube","Adulte","V14",31564.1086582054,"bantu_work","macao"
"Keke","M301","M","Mboule","Adulte","V46",159480.715769916,"bantu_work","macao"
"Keke","M304","F","Bobate","Adulte","V22",60318.7114715386,"bantu_work","macao"
"Keke","M305","M","Bangui","Adulte","V22",60318.7114715386,"bantu_work","macao"
"Keke","M305","M","Bangui","Adulte","V33",40077.5884604152,"bantu_work","macao"
"Keke","M306","M","","Adulte","V2",84126.3555966069,"bantu_work","macao"
"Keke","M306","M","","Adulte","V9",113957.712040218,"bantu_work","macao"
"Keke","M306","M","","Adulte","V22",60318.7114715386,"bantu_work","macao"
"Keke","M308","M","Bangui","Adulte","V22",60318.7114715386,"bantu_work","macao"
"Keke","M308","M","Bangui","Adulte","V27",234837.753031167,"bantu_work","macao"
"Ngomo","M311","F","Mboule","Adulte","V22",52064.119141195,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V1",88179.8906789741,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V9",122353.405251305,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V28",91263.8258713469,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V33",46096.5748835738,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V38",130033.643748884,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V39",145915.782952147,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V48",86054.034357731,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V49",86911.1477405199,"bantu_work","macao"
"Ngomo","M312","M","Bangui","Adulte","V57",294224.696967563,"bantu_work","macao"
"Ngomo","M313","M","Bangui","Adulte","V2",91874.0181963364,"bantu_work","macao"
"Ngomo","M313","M","Bangui","Adulte","V18",148698.18202572,"bantu_work","macao"
"Ngomo","M313","M","Bangui","Adulte","V22",52064.119141195,"bantu_work","macao"
"Ngomo","M313","M","Bangui","Adulte","V46",160309.679299901,"bantu_work","macao"
"Ngomo","M315","M","Mboule","Adolescent","V22",52064.119141195,"bantu_work","macao"
"Ngomo","M315","M","Mboule","Adolescent","V46",160309.679299901,"bantu_work","macao"
"Midiba","M317","M","Bangui","Adolescent","V9",119856.039088623,"bantu_work","macao"
"Midiba","M317","M","Bangui","Adolescent","V14",36567.8118145946,"bantu_work","macao"
"Midiba","M317","M","Bangui","Adolescent","V22",54392.8463292747,"bantu_work","macao"
"Bayamoto","M318","M","Bangui","Personne âgée","V2",92941.9257121939,"bantu_work","macao"
"Bayamoto","M318","M","Bangui","Personne âgée","V9",122462.661620186,"bantu_work","macao"
"Bayamoto","M318","M","Bangui","Personne âgée","V14",39774.7497277719,"bantu_work","macao"
"Bayamoto","M318","M","Bangui","Personne âgée","V17",116892.587619515,"bantu_work","macao"
"Bayamoto","M318","M","Bangui","Personne âgée","V21",22570.6280391502,"bantu_work","macao"
"Bayamoto","M318","M","Bangui","Personne âgée","V25",53952.2338638525,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V2",92941.9257121939,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V3",84946.5807456398,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V4",78305.2548694023,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V14",39774.7497277719,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V22",51604.8663201156,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V25",53952.2338638525,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V33",44234.2609490367,"bantu_work","macao"
"Bayamoto","M322","M","Bangui","Adulte","V46",157431.834866536,"bantu_work","macao"
"Bayamoto","M323","M","Bangui","Adulte","V46",157431.834866536,"bantu_work","macao"
"Bayamoto","M324","M","Bangui","Adolescent","V22",51604.8663201156,"bantu_work","macao"
"Bayamoto","M324","M","Bangui","Adolescent","V46",157431.834866536,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V4",97417.3203065914,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V9",145592.668711489,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V12",96842.862710569,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V16",18778.5796982756,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V26",794009.033914785,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V28",99704.6124501967,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V29",166366.939809149,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V30",260322.671935615,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V31",198816.434254773,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V33",64020.5543033411,"bantu_work","macao"
"Lango","M328","M","Zingo","Personne âgée","V47",101694.932137391,"bantu_work","macao"
"Lango","M329","M","Macao","Adulte","V38",118411.556825984,"bantu_work","macao"
"Banga","M332","F","Macao","Adulte","V21",94191.6335303777,"bantu_work","macao"
"Banga","M333","M","Seke","Adulte","V22",84658.9978145577,"bantu_work","macao"
"Banga","M333","M","Seke","Adulte","V39",206746.064598063,"bantu_work","macao"
"Banga","M333","M","Seke","Adulte","V46",249231.163279127,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V1",166035.974034741,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V2",172648.0763253,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V3",158638.467124509,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V4",145842.278116602,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V9",215486.526093233,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V21",94191.6335303777,"bantu_work","macao"
"Banga","M334","M","Bangui","Adulte","V22",84658.9978145577,"bantu_work","macao"
"Banga","M335","M","Seke","Adolescent","V22",84658.9978145577,"bantu_work","macao"
"Ndobalikanbo","M337","M","Macao","Adulte","V2",111880.174593146,"bantu_work","macao"
"Ndobalikanbo","M337","M","Macao","Adulte","V16",16122.9787285725,"bantu_work","macao"
"Ndobalikanbo","M337","M","Macao","Adulte","V38",120739.868652894,"bantu_work","macao"
"Ndobalikanbo","M337","M","Macao","Adulte","V46",162743.380978679,"bantu_work","macao"
"Ndobalikanbo","M338","M","Macao","Adulte","V16",16122.9787285725,"bantu_work","macao"
"Ndobalikanbo","M338","M","Macao","Adulte","V33",62638.1168698498,"bantu_work","macao"
"Ndobalikanbo","M338","M","Macao","Adulte","V46",162743.380978679,"bantu_work","macao"
"Macao_camp1","M340","M","Thanry","Adulte","V46",161233.488169065,"bantu_work","macao"
"Macao_camp3","M344","M","Bangui","Adulte","V38",117675.271945395,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V1",110992.56826459,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V2",115015.70990495,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V3",105910.928629149,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V4",97862.1416375641,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V9",145820.91258624,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V14",60205.3643829328,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V25",72046.2925023103,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V27",255488.194937006,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V38",117843.082523734,"bantu_work","macao"
"Macao_camp7","M352","M","","Adulte","V39",135829.94600376,"bantu_work","macao"
"Macao_camp9","M359","M","Macao","Adulte","V16",19102.5566154844,"bantu_work","macao"
"Macao_camp9","M359","M","Macao","Adulte","V38",118300.640981196,"bantu_work","macao"
"Pape_village","M362","M","Berandjokou","Adulte","V12",86026.7806383533,"bantu_work","macao"
"Pape_village","M367","M","Bangui-motaba","Personne âgée","V9",128239.775692272,"bantu_work","macao"
"Pape_village","M370","F","","Adulte","V22",46777.5163593986,"bantu_work","macao"
"Pape_village","M370","F","Bangui","Personne âgée","V22",46777.5163593986,"bantu_work","macao"
"Pape_village","M372","M","Pape_village","Personne âgée","V2",96704.9518099453,"bantu_work","macao"
"Pape_village","M372","M","Pape_village","Personne âgée","V38",129440.335290371,"bantu_work","macao"
"Pape_village","M372","M","Pape_village","Personne âgée","V39",145979.731803506,"bantu_work","macao"
"Bete1","M374","M","Bangui","Adulte","V16",1515.12784335266,"bantu_work","macao"
"Bete1","M374","M","Bangui","Adulte","V22",46182.5040756221,"bantu_work","macao"
"Payo","M221","F","","Personne âgée","V47",93205.9850686072,"dance","macao"
"Payo","M227","F","Bangui","Adulte","V33",52088.3942527075,"dance","macao"
"Bete3","M239","M","Bangui","Adulte","V9",128560.206613797,"dance","macao"
"Bete1","M243","F","Mboule","Adulte","V22",46182.5040756221,"dance","macao"
"Bete1","M253","F","Bangui","Adulte","V33",51970.7309203976,"dance","macao"
"Keke","M308","M","Bangui","Adulte","V33",40077.5884604152,"dance","macao"
"Lango","M328","M","Zingo","Personne âgée","V38",118411.556825984,"dance","macao"
"Lango","M328","M","Zingo","Personne âgée","V46",161715.884130713,"dance","macao"
"Banga","M332","F","Macao","Adulte","V16",103169.003798667,"dance","macao"
"Banga","M335","M","Seke","Adolescent","V21",94191.6335303777,"dance","macao"
"Ndobalikanbo","M338","M","Macao","Adulte","V38",120739.868652894,"dance","macao"
"Macao_camp6","M349","F","Macao","Adulte","V16",19190.6214459116,"dance","macao"
"Macao_camp7","M351","F","Macao","Adulte","V16",19103.1168398251,"dance","macao"
"Macao_camp9","M359","M","Macao","Adulte","V21",1149.65659820084,"dance","macao"
"Pape_village","M370","F","","Adulte","V16",1383.54885815451,"dance","macao"
"Payo","M221","F","","Personne âgée","V4",80838.0870613755,"fam_visit","macao"
