"","Nom.du.campement","Old_person","Adulte","Enfant...Notez.si.la.personne.est.un.enfant.","MY.REFERENCE","Sexe","Lieu.de.naissance.coded","Est.ce.que.la.personne.à.des.enfants.....La.personne.à.des.enfants....Combien.d.enfants.en.vie","Tranche.d.age","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","median","max"
"56","Ngola3",0,0,"Oui","BE58","M","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.5394848263,NA,5888.5896668716,5876.50761834792,5856.46259780541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14395.5356495419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876.50761834792,14395.5356495419
"57","Ngola3",0,0,"Oui","BE59","M","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1893.5394848263,NA,5888.5896668716,5876.50761834792,5856.46259780541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14395.5356495419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5876.50761834792,14395.5356495419
"58","Mondika",0,1,"Non","BE60","M","",2,"Adulte",8479.11663409079,7212.73308143722,0,0,0,0,23376.5288813906,23266.8229898491,23285.3505262853,23407.4826588008,23723.2003516012,24042.4424655725,24119.0729475011,24442.7031879729,24057.6015779722,NA,1479.65170460812,1481.81118478983,1621.49913960182,3375.2848820516,NA,7486.77405207569,7445.23624227663,7425.05111960083,107388.53655608,114016.178880455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23276.0867580672,114016.178880455
"59","Ngola3",0,1,"Non","BE61","F","Enyelle",0,"Adulte",6967.40214750899,5967.25342846712,5867.86489664492,9309.68367207055,9357.2224622009,9511.5344432218,0,0,0,0,0,0,0,0,0,0,0,0,0,1893.5394848263,NA,5888.5896668716,5876.50761834792,5856.46259780541,0,0,0,0,0,0,0,0,0,0,0,47609.5202957736,0,0,0,0,37553.7139342612,14395.5356495419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.40214750899,47609.5202957736
"60","Ngola3",0,0,"Oui","BE62","M","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1893.5394848263,NA,5888.5896668716,5876.50761834792,5856.46259780541,0,0,0,0,0,0,0,0,0,0,0,47609.5202957736,0,0,0,0,0,14395.5356495419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5882.54864260976,47609.5202957736
"61","Wongo5",0,1,"Non","BE63","M","Kenkenze",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.94942371367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15188.9594725149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.7019833776,NA,2401.7019833776,15188.9594725149
"62","Wongo5",0,0,"Non","BE64","F","",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.94942371367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.7019833776,0,1751.32570354564,2401.7019833776
"63","Wongo5",0,0,"Non","BE65","F","",NA,"Adolescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.94942371367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.7019833776,0,1751.32570354564,2401.7019833776
"64","Wongo5",0,1,"Non","BE66","F","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.94942371367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.7019833776,0,1751.32570354564,2401.7019833776
"65","Wongo5",0,0,"Oui","BE67","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.94942371367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15188.9594725149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.7019833776,0,2401.7019833776,15188.9594725149
"66","Wongo3",0,0,"Oui","BE68","F","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"67","Wongo3",0,0,"Oui","BE69","F","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.1322609352,0,8499.24464477434,14756.3570286135
"68","Wongo3",0,0,"Oui","BE70","F","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.1322609352,0,8499.24464477434,14756.3570286135
"69","Wongo3",0,0,"Oui","BE71","M","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"70","Wongo3",0,0,"Oui","BE72","M","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.1322609352,0,8499.24464477434,14756.3570286135
"71","Wongo3",0,1,"Non","BE73","M","",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,1160.68810129554,1211.96981216187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2242.1322609352,NA,1727.05103654854,14756.3570286135
"72","Wongo3",0,0,"Oui","BE74","M","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.1322609352,0,8499.24464477434,14756.3570286135
"73","Wongo2",0,1,"Non","BE75","M","Bétou",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,1176.19480310018,1270.10943228734,0,24208.9889606768,24285.22513006,24434.4615972653,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14769.7910184279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.77958010419,0,14769.7910184279,24434.4615972653
"74","Wongo3",0,1,"Non","BE76","F","",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,1160.68810129554,1211.96981216187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.1322609352,0,1727.05103654854,14756.3570286135
"75","Wongo3",0,1,"Non","BE77","F","Kenkenze",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,1160.68810129554,1211.96981216187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14756.3570286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242.1322609352,0,1727.05103654854,14756.3570286135
"76","Wongo2",0,0,"Oui","BE78","M","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"77","Wongo2",0,1,"Non","BE79","F","Kenkenze",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,1176.19480310018,1270.10943228734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2300.77958010419,0,1270.10943228734,2300.77958010419
"78","Wongo1",0,1,"Non","BE80","M","",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,1070.42584484132,1096.80100521821,1322.90719000218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569.03189911559,0,1209.85409761019,1569.03189911559
"79","Wongo1",0,0,"Oui","BE81","M","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14502.5608383559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14502.5608383559,14502.5608383559
"80","Wongo1",0,1,"Non","BE82","M","Kenkenze",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,1070.42584484132,1096.80100521821,1322.90719000218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337529.623445679,0,164588.650316218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267172.716164837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229417.149965767,NA,0,NA,164588.650316218,337529.623445679
"81","Wongo1",0,0,"Oui","BE83","M","Moualé",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14502.5608383559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14502.5608383559,14502.5608383559
"82","Wongo1",0,1,"Non","BE84","F","Mongoumba(Centrafrique)",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,1070.42584484132,1096.80100521821,1322.90719000218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.80100521821,1322.90719000218
"83","Wongo1",0,0,"Oui","BE85","M","Kenkenze",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14502.5608383559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569.03189911559,0,8035.79636873574,14502.5608383559
"84","Koueta",1,1,"Non","BE86","F","(Centrafrique)",NA,"Personne âgée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,17023.4994429199
"85","Koueta",0,0,"Oui","BE87","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,17023.4994429199
"86","Koueta",0,0,"Oui","BE88","F","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,17023.4994429199,17023.4994429199
"87","Koueta",0,0,"Oui","BE89","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,17023.4994429199
"88","Koueta",0,1,"Non","BE90","M","Wongo1",NA,"Adulte",8426.33787066172,6057.60574971117,4156.72065727035,0,0,0,20889.6774969077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479.96063143912,8926.78100105973,8919.4643306398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17023.4994429199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,8923.12266584977,20889.6774969077
"89","Popo2",0,1,"Non","BE91","F","Wongo2",NA,"Adulte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,-Inf
"90","Popo2",0,0,"Oui","BE92","F","Wongo3",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"91","Popo2",0,1,"Non","BE93","M","Wongo4",NA,"Adulte",8192.54984744406,0,3920.87992144392,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,9240.5125114101,8687.6095218444,8680.25113115657,0,0,0,0,0,0,0,0,0,0,0,47619.7961692448,49738.0831856771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21651.9894950508,0,8964.06101662725,49738.0831856771
"92","Popo1",0,1,"Non","BE94","M","",NA,"Adulte",4888.71977624945,2327.92306718681,0,3920.87992144392,3992.7576761351,4156.72065727035,0,0,0,0,0,0,0,0,0,0,5774.8112476928,5862.80623732657,5867.86489664492,0,NA,5542.55909212492,5028.08151536222,5016.90498920877,0,0,0,0,0,0,0,0,0,0,0,45920.2204447816,0,0,0,0,0,16786.1996039867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5028.08151536222,45920.2204447816
"93","Popo2",0,0,"Oui","BE95","F","Popo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17025.4058851369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17025.4058851369,17025.4058851369
"94","Popo1",0,1,"Non","BE96","F","Bétou",NA,"Adulte",0,2327.92306718681,0,3920.87992144392,3992.7576761351,4156.72065727035,0,0,0,0,0,0,0,0,0,NA,5774.8112476928,5862.80623732657,5867.86489664492,0,NA,5542.55909212492,5028.08151536222,5016.90498920877,0,0,0,0,0,0,0,0,0,0,0,45920.2204447816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,5028.08151536222,45920.2204447816
"95","Popo2",0,0,"Oui","BE97","M","Wongo",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17025.4058851369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17025.4058851369,17025.4058851369
"96","Popo1",0,0,"Oui","BE98","F","",NA,"Enfant",0,0,0,3920.87992144392,3992.7576761351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542.55909212492,5028.08151536222,5016.90498920877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16786.1996039867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022.49325228549,16786.1996039867
"97","Popo1",0,0,"Oui","BE99","M","",NA,"Enfant",0,0,0,3920.87992144392,3992.7576761351,4156.72065727035,0,0,0,0,0,0,0,0,0,NA,5774.8112476928,5862.80623732657,5867.86489664492,0,NA,5542.55909212492,5028.08151536222,5016.90498920877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16786.1996039867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5285.32030374357,16786.1996039867
"98","Bobo1",0,0,"Oui","BE100","F","Bétou",NA,"Enfant",1764.7472167051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008.33871270013,41908.8680516593
"99","Bobo1",0,0,"Oui","BE101","F","Bétou",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"100","Bobo1",0,1,"Non","BE102","F","Bétou",NA,"Adulte",1764.7472167051,3426.43822528737,5542.55909212492,9240.5125114101,9322.65975117146,9479.96063143912,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457575.738900553,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,6015.1607861229,457575.738900553
"101","Bobo1",0,1,"Oui","BE103","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948.46418978587,6015.1607861229
"102","Bobo1",0,0,"Oui","BE104","M","Mokabi",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"103","Bobo1",0,0,"Oui","BE105","M","Bobo1",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6011.74974941151,41908.8680516593
"104","Bobo1",0,0,"Oui","BE106","F","Enyelle",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"105","Bobo1",0,1,"Non","BE107","F","Enyelle",NA,"Adulte",1764.7472167051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457575.738900553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008.33871270013,457575.738900553
"106","Bobo1",0,1,"Non","BE108","M","",NA,"Adulte",1764.7472167051,3426.43822528737,5542.55909212492,9240.5125114101,9322.65975117146,9479.96063143912,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,6008.33871270013,41908.8680516593
"107","Bobo1",0,1,"Non","BE109","M","Bétou",NA,"Adulte",1764.7472167051,3426.43822528737,5542.55909212492,9240.5125114101,9322.65975117146,9479.96063143912,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,35606.024603932,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28848.0876034545,0,7627.8366487665,41908.8680516593
"108","Bobo1",0,0,"Oui","BE110","M","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008.33871270013,20030.300121231
"109","Bobo1",0,0,"Oui","BE111","F","",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20030.300121231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20030.300121231,20030.300121231
"110","Bobo1",0,0,"Oui","BE112","","Bobo1",NA,"Enfant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-Inf
"111","Bobo1",0,1,"Non","BE113","M","Bobo1",NA,"Adulte",0,3426.43822528737,5542.55909212492,9240.5125114101,9322.65975117146,0,0,0,0,0,0,0,0,0,0,NA,6008.33871270013,6015.1607861229,5888.5896668716,4699.51680135417,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41908.8680516593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6008.33871270013,41908.8680516593
"112","Ngola2",0,0,"Non","BE114","M","",NA,"Adolescent",0,0,5862.80623732657,0,9310.98171024214,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2048.70664465525,0,6015.1607861229,5993.70687446804,5973.61467081468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14245.6387566159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5993.70687446804,14245.6387566159
