,camp_name,house_num,house_ppl,time_camp,sex,age_group,ref,region,year
430,Lokoko1,3,5,2,F,Adulte,E102,Enyelle,2022
431,Sobe,2,4,1,F,Enfant,E103,Enyelle,2022
432,Sobe,2,4,1,M,Adulte,E104,Enyelle,2022
433,Sobe,2,4,5,F,Adulte,E105,Enyelle,2022
434,Sobe,2,4,1,F,Adolescent,E106,Enyelle,2022
435,Molapa_EN,3,5,4,M,Adulte,E107,Enyelle,2022
436,Molapa_EN,3,5,4,F,Adulte,E108,Enyelle,2022
437,Molapa_EN,3,5,2,F,Enfant,E109,Enyelle,2022
438,Likeko,1,3,5,M,Adulte,E11,Enyelle,2022
439,Molapa_EN,3,5,2,M,Adolescent,E110,Enyelle,2022
440,Molapa_EN,3,5,5,M,Adulte,E111,Enyelle,2022
441,Kombo2,4,10,4,M,Enfant,E112,Enyelle,2022
442,Kombo2,4,10,4,M,Enfant,E113,Enyelle,2022
443,Kombo2,4,10,5,M,Adulte,E114,Enyelle,2022
444,Kombo2,4,10,5,F,Adolescent,E115,Enyelle,2022
445,Kombo2,4,10,3,M,Enfant,E116,Enyelle,2022
446,Kombo2,4,10,4,M,Enfant,E117,Enyelle,2022
447,Kombo2,4,10,2,F,Enfant,E118,Enyelle,2022
448,Kombo2,4,10,4,F,Enfant,E119,Enyelle,2022
449,Essembo3,1,5,2,F,Enfant,E12,Enyelle,2022
450,Kombo2,4,10,4,F,Enfant,E120,Enyelle,2022
451,Kombo2,4,10,5,F,Adulte,E121,Enyelle,2022
452,Kombo2,2,6,4,F,Enfant,E122,Enyelle,2022
453,Kombo2,2,6,5,F,Adolescent,E123,Enyelle,2022
454,Kombo2,2,6,5,F,Personne agée,E124,Enyelle,2022
455,Kombo2,2,6,5,F,Adolescent,E125,Enyelle,2022
456,Kombo2,2,6,1,F,Enfant,E126,Enyelle,2022
457,Kombo2,2,6,4,F,Adolescent,E127,Enyelle,2022
458,Bopongo,13,2,2,F,Enfant,E128,Enyelle,2022
459,Bopongo,4,4,5,M,Adulte,E129,Enyelle,2022
460,Essembo3,1,5,2,M,Adulte,E13,Enyelle,2022
461,Bopongo,13,2,4,M,Adulte,E130,Enyelle,2022
462,Bopongo,10,6,2,M,Enfant,E131,Enyelle,2022
463,Bopongo,12,4,4,M,Adulte,E132,Enyelle,2022
464,Bopongo,10,6,3,F,Enfant,E133,Enyelle,2022
465,Bopongo,10,6,5,F,Adulte,E134,Enyelle,2022
466,Bopongo,10,6,3,F,Enfant,E135,Enyelle,2022
467,Bopongo,10,6,5,F,Enfant,E136,Enyelle,2022
468,Bopongo,10,6,NA,M,Adulte,E137,Enyelle,2022
469,Bopongo,8,3,NA,F,Enfant,E138,Enyelle,2022
470,Bopongo,8,3,NA,M,Enfant,E139,Enyelle,2022
471,Essembo3,1,5,2,F,Enfant,E14,Enyelle,2022
472,Bopongo,6,4,NA,F,Enfant,E140,Enyelle,2022
473,Bopongo,8,3,5,F,Adulte,E141,Enyelle,2022
474,Bopongo,4,4,NA,F,Adulte,E142,Enyelle,2022
475,Bopongo,2,3,5,F,Adulte,E143,Enyelle,2022
476,Bopongo,2,3,NA,F,Enfant,E144,Enyelle,2022
477,Bopongo,2,3,NA,M,Adulte,E145,Enyelle,2022
478,Coconacoco1,17,3,NA,F,Enfant,E146,Enyelle,2022
479,Coconacoco1,17,3,2,F,Adulte,E147,Enyelle,2022
480,Coconacoco1,17,3,2,M,Adulte,E148,Enyelle,2022
481,Coconacoco1,16,5,2,M,Enfant,E149,Enyelle,2022
482,Essembo3,3,4,4,F,Enfant,E15,Enyelle,2022
483,Coconacoco1,16,5,2,M,Enfant,E150,Enyelle,2022
484,Coconacoco1,16,5,2,M,Adolescent,E151,Enyelle,2022
485,Coconacoco1,16,5,2,F,Adulte,E152,Enyelle,2022
486,Coconacoco1,16,5,2,M,Adulte,E153,Enyelle,2022
487,Coconacoco1,14,4,2,M,Enfant,E154,Enyelle,2022
488,Coconacoco1,14,4,2,M,Enfant,E155,Enyelle,2022
489,Coconacoco1,14,4,2,F,Adulte,E156,Enyelle,2022
490,Coconacoco1,14,4,2,M,Enfant,E157,Enyelle,2022
491,Coconacoco1,10,5,2,F,Adulte,E158,Enyelle,2022
492,Coconacoco1,12,4,2,M,Enfant,E159,Enyelle,2022
493,Essembo3,3,4,4,F,Enfant,E16,Enyelle,2022
494,Coconacoco1,12,4,2,M,Enfant,E160,Enyelle,2022
495,Coconacoco1,12,4,2,F,Adolescent,E161,Enyelle,2022
496,Coconacoco1,12,4,2,F,Personne agée,E162,Enyelle,2022
497,Coconacoco1,10,5,2,M,Enfant,E163,Enyelle,2022
498,Coconacoco1,10,5,2,M,Adulte,E164,Enyelle,2022
499,Coconacoco1,10,5,2,M,FALSE,E165,Enyelle,2022
500,Coconacoco1,10,5,2,F,Enfant,E166,Enyelle,2022
501,Kombo1,1,1,5,F,Personne agée,E167,Enyelle,2022
502,Kombo1,3,3,2,M,Enfant,E168,Enyelle,2022
503,Kombo1,1,3,4,M,Enfant,E169,Enyelle,2022
504,Essembo3,3,4,4,M,Enfant,E17,Enyelle,2022
505,Kombo1,2,4,1,M,Enfant,E170,Enyelle,2022
506,Kombo1,3,3,4,F,Adulte,E171,Enyelle,2022
507,Kombo1,2,4,4,M,Enfant,E172,Enyelle,2022
508,Kombo3,1,5,5,M,Adulte,E173,Enyelle,2022
509,Kombo1,2,4,2,M,Enfant,E174,Enyelle,2022
510,Kombo1,2,4,5,F,Personne agée,E175,Enyelle,2022
511,Coconacoco1,13,3,5,M,Adulte,E176,Enyelle,2022
512,Kombo3,2,1,5,F,Adulte,E177,Enyelle,2022
513,Kombo3,1,5,5,F,Adulte,E178,Enyelle,2022
514,Kombo3,1,5,4,F,Enfant,E179,Enyelle,2022
515,Essembo4,1,2,5,F,Personne agée,E18,Enyelle,2022
516,Kombo3,1,5,4,F,Adulte,E180,Enyelle,2022
517,Kombo2,3,4,2,M,Enfant,E181,Enyelle,2022
518,Kombo2,3,4,5,F,Adulte,E182,Enyelle,2022
519,Kombo2,3,4,4,M,Enfant,E183,Enyelle,2022
520,Kombo2,3,4,5,M,Adulte,E184,Enyelle,2022
521,Kombo2,1,6,5,F,Adulte,E185,Enyelle,2022
522,Kombo2,1,6,5,F,Adulte,E186,Enyelle,2022
523,Bopongo,11,6,5,M,Enfant,E187,Enyelle,2022
524,Bopongo,11,6,4,F,Enfant,E188,Enyelle,2022
525,Bopongo,11,6,4,F,Enfant,E189,Enyelle,2022
526,Essembo3,3,4,5,F,Personne agée,E19,Enyelle,2022
527,Bopongo,11,6,4,F,Enfant,E190,Enyelle,2022
528,Bopongo,11,6,4,F,Adulte,E191,Enyelle,2022
529,Bopongo,9,2,4,F,Enfant,E192,Enyelle,2022
530,Bopongo,11,6,5,F,Adulte,E193,Enyelle,2022
531,Bopongo,9,2,5,F,Adulte,E194,Enyelle,2022
532,Bopongo,7,2,5,F,Adulte,E195,Enyelle,2022
533,Bopongo,7,2,5,F,Adulte,E196,Enyelle,2022
534,Bopongo,5,6,1,F,Adulte,E197,Enyelle,2022
535,Bopongo,5,6,1,M,Enfant,E198,Enyelle,2022
536,Bopongo,3,3,5,M,Adulte,E199,Enyelle,2022
537,Lokoko6,4,4,5,F,Personne agée,E2,Enyelle,2022
538,Essembo3,1,5,2,F,Adulte,E20,Enyelle,2022
539,Bopongo,5,6,5,F,Adulte,E200,Enyelle,2022
540,Bopongo,5,6,5,F,Personne agée,E201,Enyelle,2022
541,Bopongo,5,6,5,M,Personne agée,E202,Enyelle,2022
542,Bopongo,5,6,5,F,Personne agée,E203,Enyelle,2022
543,Bopongo,3,3,4,F,Enfant,E204,Enyelle,2022
544,Bopongo,1,7,5,M,Personne agée,E205,Enyelle,2022
545,Bopongo,3,3,5,F,Adulte,E206,Enyelle,2022
546,Bopongo,1,7,4,M,Enfant,E207,Enyelle,2022
547,Bopongo,1,7,2,M,FALSE,E208,Enyelle,2022
548,Bopongo,1,7,4,F,Enfant,E209,Enyelle,2022
549,Essembo3,1,5,2,F,Enfant,E21,Enyelle,2022
550,Bopongo,1,7,5,F,Adulte,E210,Enyelle,2022
551,Bopongo,1,7,5,F,Personne agée,E211,Enyelle,2022
552,Coconacoco1,15,2,5,F,Personne agée,E212,Enyelle,2022
553,Coconacoco1,13,5,2,F,Enfant,E213,Enyelle,2022
554,Coconacoco1,13,5,4,M,Enfant,E214,Enyelle,2022
555,Coconacoco1,13,5,5,F,Personne agée,E215,Enyelle,2022
556,Coconacoco1,11,3,4,F,Enfant,E216,Enyelle,2022
557,Coconacoco1,11,3,5,F,Personne agée,E217,Enyelle,2022
558,Coconacoco1,11,3,5,F,Adulte,E218,Enyelle,2022
559,Coconacoco1,9,3,4,M,Enfant,E219,Enyelle,2022
560,Essembo4,2,2,1,M,Adulte,E22,Enyelle,2022
561,Coconacoco1,9,3,5,F,Adulte,E220,Enyelle,2022
562,Coconacoco1,9,3,5,M,Adulte,E221,Enyelle,2022
563,Coconacoco1,7,4,2,M,Enfant,E222,Enyelle,2022
564,Coconacoco1,7,4,5,F,Adulte,E223,Enyelle,2022
565,Coconacoco1,7,4,4,F,Enfant,E224,Enyelle,2022
566,Coconacoco1,7,4,5,M,Adulte,E225,Enyelle,2022
567,Coconacoco1,5,4,2,M,Enfant,E226,Enyelle,2022
568,Coconacoco1,5,4,4,F,Enfant,E227,Enyelle,2022
569,Coconacoco2,19,5,4,M,Enfant,E228,Enyelle,2022
570,Coconacoco2,19,5,2,M,Enfant,E229,Enyelle,2022
571,Essembo5,2,6,2,M,Enfant,E23,Enyelle,2022
572,Coconacoco2,19,5,5,,Enfant,E230,Enyelle,2022
573,Coconacoco1,1,2,5,M,Personne agée,E231,Enyelle,2022
574,Coconacoco2,17,5,4,F,Enfant,E232,Enyelle,2022
575,Coconacoco2,17,5,4,M,Enfant,E233,Enyelle,2022
576,Coconacoco2,17,5,1,F,Enfant,E234,Enyelle,2022
577,Coconacoco1,3,5,5,M,Adulte,E235,Enyelle,2022
578,Coconacoco1,5,4,5,F,Adulte,E236,Enyelle,2022
579,Coconacoco1,3,2,5,F,Adulte,E237,Enyelle,2022
580,Coconacoco1,1,2,5,F,Personne agée,E238,Enyelle,2022
581,Coconacoco1,3,2,5,M,Adulte,E239,Enyelle,2022
582,Essembo5,2,6,2,F,Enfant,E24,Enyelle,2022
583,Coconacoco2,17,6,5,F,Adulte,E240,Enyelle,2022
584,Coconacoco2,21,1,5,F,Personne agée,E241,Enyelle,2022
585,Coconacoco2,19,5,5,F,Adulte,E242,Enyelle,2022
586,Coconacoco2,5,5,5,M,Adulte,E243,Enyelle,2022
587,Coconacoco2,17,6,4,M,Enfant,E245,Enyelle,2022
588,Coconacoco2,17,6,5,M,Adulte,E246,Enyelle,2022
589,Coconacoco2,15,1,5,F,Personne agée,E248,Enyelle,2022
590,Coconacoco2,13,3,2,M,Enfant,E249,Enyelle,2022
591,Ngouanguebe,1,1,2,M,Adulte,E25,Enyelle,2022
592,Coconacoco2,13,3,4,M,Enfant,E250,Enyelle,2022
593,Coconacoco2,11,4,2,F,Enfant,E251,Enyelle,2022
594,Coconacoco2,13,3,5,F,Adulte,E252,Enyelle,2022
595,Coconacoco2,11,4,4,F,Enfant,E253,Enyelle,2022
596,Coconacoco2,11,4,5,F,Adulte,E254,Enyelle,2022
597,Coconacoco2,11,4,5,M,Adulte,E255,Enyelle,2022
598,Coconacoco2,9,8,4,M,Enfant,E256,Enyelle,2022
599,Coconacoco2,9,8,1,M,Enfant,E257,Enyelle,2022
600,Coconacoco2,9,8,4,M,Enfant,E258,Enyelle,2022
601,Coconacoco2,9,8,4,F,Enfant,E259,Enyelle,2022
602,Essembo5,1,1,1,M,Adulte,E26,Enyelle,2022
603,Coconacoco2,9,8,4,F,Enfant,E260,Enyelle,2022
604,Coconacoco2,9,8,5,F,Adulte,E261,Enyelle,2022
605,Coconacoco2,9,8,5,M,Adulte,E262,Enyelle,2022
606,Coconacoco2,7,6,1,F,Enfant,E263,Enyelle,2022
607,Coconacoco2,7,6,4,F,Enfant,E264,Enyelle,2022
608,Coconacoco2,7,6,4,M,Enfant,E265,Enyelle,2022
609,Coconacoco2,7,6,5,F,Adulte,E266,Enyelle,2022
610,Coconacoco2,7,6,5,M,Enfant,E267,Enyelle,2022
611,Coconacoco2,5,2,5,F,Personne agée,E268,Enyelle,2022
612,Coconacoco2,5,2,5,M,Personne agée,E269,Enyelle,2022
613,Essembo5,2,6,2,M,Enfant,E27,Enyelle,2022
614,Kombo3,1,5,5,F,Adulte,E270,Enyelle,2022
615,Coconacoco2,1,2,5,M,Adulte,E271,Enyelle,2022
616,Coconacoco2,3,7,5,F,Adulte,E272,Enyelle,2022
617,Coconacoco2,3,7,1,F,Enfant,E273,Enyelle,2022
618,Coconacoco2,3,7,4,M,Enfant,E274,Enyelle,2022
619,Coconacoco2,3,7,4,F,Enfant,E275,Enyelle,2022
620,Coconacoco2,1,2,5,F,Adulte,E276,Enyelle,2022
621,Coconacoco2,3,7,5,F,Adulte,E277,Enyelle,2022
622,Coconacoco2,3,7,NA,M,Enfant,E278,Enyelle,2022
623,Coconacoco2,3,7,5,M,Adulte,E279,Enyelle,2022
624,Essembo5,2,6,2,F,Enfant,E28,Enyelle,2022
625,Essembo5,2,6,2,F,Adulte,E29,Enyelle,2022
626,Lokoko6,2,4,4,F,Enfant,E3,Enyelle,2022
627,Essembo5,2,6,2,M,Personne agée,E31,Enyelle,2022
628,Essembo1,1,4,2,M,Adulte,E32,Enyelle,2022
629,Essembo1,2,2,4,F,Enfant,E33,Enyelle,2022
630,Essembo1,2,2,5,F,Personne agée,E34,Enyelle,2022
631,Essembo1,1,4,5,M,Adolescent,E35,Enyelle,2022
632,Essembo1,1,4,4,F,Adolescent,E36,Enyelle,2022
633,Essembo1,1,4,5,F,Personne agée,E37,Enyelle,2022
634,Misseke,5,2,2,F,Enfant,E38,Enyelle,2022
635,Misseke,5,2,2,F,Adulte,E39,Enyelle,2022
636,Lokoko6,4,4,5,F,Enfant,E4,Enyelle,2022
637,Misseke,1,3,2,F,Personne agée,E40,Enyelle,2022
638,Misseke,3,2,2,F,Adulte,E41,Enyelle,2022
639,Misseke,3,2,2,F,Adolescent,E42,Enyelle,2022
640,Misseke,1,3,2,M,Enfant,E43,Enyelle,2022
641,Misseke,2,3,2,F,Adulte,E44,Enyelle,2022
642,Mossome,2,2,5,M,Adulte,E45,Enyelle,2022
643,Mossome,5,2,NA,M,Enfant,E46,Enyelle,2022
644,Mossome,5,2,5,F,Adulte,E47,Enyelle,2022
645,Mossome,4,2,5,F,Adulte,E48,Enyelle,2022
646,Mossome,4,2,5,F,Enfant,E49,Enyelle,2022
647,Likeko,1,4,5,F,Personne agée,E5,Enyelle,2022
648,Mossome,2,2,5,F,Adulte,E50,Enyelle,2022
649,Lokoko6,2,4,5,F,Adulte,E51,Enyelle,2022
650,Lokoko4,2,8,5,M,Enfant,E52,Enyelle,2022
651,Lokoko4,2,8,5,M,Adulte,E53,Enyelle,2022
652,Lokoko4,2,8,5,F,Personne agée,E54,Enyelle,2022
653,Lokoko4,2,8,2,F,Enfant,E55,Enyelle,2022
654,Lokoko4,2,8,4,M,Enfant,E56,Enyelle,2022
655,Lokoko4,2,8,4,M,Enfant,E57,Enyelle,2022
656,Lokoko2,2,6,5,M,Adulte,E58,Enyelle,2022
657,Lokoko4,2,8,5,F,Adulte,E59,Enyelle,2022
658,Likeko,1,4,2,F,Enfant,E6,Enyelle,2022
659,Lokoko4,2,8,5,F,Adolescent,E60,Enyelle,2022
660,Lokoko2,2,6,2,F,Enfant,E61,Enyelle,2022
661,Mossome,3,2,2,F,Adulte,E62,Enyelle,2022
662,Lokoko6,1,2,5,M,Personne agée,E63,Enyelle,2022
663,Mossome,3,2,2,M,Adulte,E64,Enyelle,2022
664,Lokoko2,2,6,3,F,Personne agée,E65,Enyelle,2022
665,Lokoko2,2,6,3,M,Enfant,E66,Enyelle,2022
666,Lokoko2,2,6,5,M,Enfant,E67,Enyelle,2022
667,Lokoko2,2,6,5,F,Adulte,E68,Enyelle,2022
668,Lokoko6,3,2,4,F,Enfant,E69,Enyelle,2022
669,Likeko,1,4,4,F,Enfant,E7,Enyelle,2022
670,Lokoko6,5,1,5,F,Adulte,E70,Enyelle,2022
671,Lokoko6,3,2,5,F,Personne agée,E71,Enyelle,2022
672,Lokoko6,1,2,4,M,Adolescent,E72,Enyelle,2022
673,Lokoko1,2,6,3,M,Adulte,E73,Enyelle,2022
674,Lokoko2,2,2,4,F,Enfant,E74,Enyelle,2022
675,Lokoko1,4,4,2,M,Enfant,E75,Enyelle,2022
676,Lokoko1,4,4,2,F,Adulte,E76,Enyelle,2022
677,Lokoko1,4,4,2,M,Enfant,E77,Enyelle,2022
678,Lokoko1,4,4,2,M,Adulte,E78,Enyelle,2022
679,Lokoko4,3,3,3,M,Enfant,E79,Enyelle,2022
680,Likeko,1,4,5,F,Adulte,E8,Enyelle,2022
681,Lokoko4,3,3,5,F,Adulte,E80,Enyelle,2022
682,Lokoko4,1,7,5,M,Adulte,E81,Enyelle,2022
683,Lokoko4,3,3,5,M,Adulte,E82,Enyelle,2022
684,Lokoko2,2,2,5,F,Adulte,E83,Enyelle,2022
685,Lokoko1,2,6,3,F,Adulte,E84,Enyelle,2022
686,Lokoko4,1,7,2,M,Enfant,E85,Enyelle,2022
687,Lokoko4,1,7,4,M,Enfant,E86,Enyelle,2022
688,Lokoko4,1,7,4,M,Enfant,E87,Enyelle,2022
689,Lokoko1,2,6,3,M,Enfant,E88,Enyelle,2022
690,Lokoko1,2,6,2,M,Enfant,E89,Enyelle,2022
691,Likeko,3,3,4,F,Adulte,E9,Enyelle,2022
692,Lokoko1,2,6,2,M,Enfant,E90,Enyelle,2022
693,Lokoko4,1,7,4,,Enfant,E91,Enyelle,2022
694,Lokoko4,1,7,5,F,Adulte,E92,Enyelle,2022
695,Lokoko4,1,7,5,F,Enfant,E93,Enyelle,2022
696,Lokoko1,1,4,2,M,Adulte,E94,Enyelle,2022
697,Lokoko1,3,5,2,M,Enfant,E95,Enyelle,2022
698,Lokoko1,3,5,2,F,Personne agée,E96,Enyelle,2022
699,Lokoko1,3,5,2,F,Adulte,E97,Enyelle,2022
700,Lokoko1,3,5,2,F,Adulte,E98,Enyelle,2022
701,Lokoko1,1,4,2,F,Adulte,E99,Enyelle,2022
702,Bateke2,2,4,1,M,Enfant,M65,Macao,2022
703,Bakouengue,1,5,2,F,Enfant,M30,Macao,2022
704,Boua1,1,3,1,F,Enfant,M64,Macao,2022
705,Kakelo6,2,3,2,F,Adulte,M151,Macao,2022
706,Boua2,3,2,2,F,FALSE,M75,Macao,2022
707,Kakelo6,5,3,2,F,Enfant,M113,Macao,2022
708,Kakelo4,4,3,2,M,Adulte,M167,Macao,2022
709,Boua1,3,2,2,F,Adulte,M90,Macao,2022
710,Kakelo6,5,3,2,F,Adulte,M111,Macao,2022
711,Kakelo4,1,5,2,F,Adolescent,M119,Macao,2022
712,Boua2,5,4,2,F,Enfant,M78,Macao,2022
713,Boua2,5,4,2,F,Enfant,M80,Macao,2022
714,Kakelo2,2,5,1,F,Adulte,M132,Macao,2022
715,Kakelo2,2,5,1,F,Enfant,M135,Macao,2022
716,Kakelo5,2,4,2,M,Adolescent,M142,Macao,2022
717,Kakelo2,2,5,1,F,Enfant,M134,Macao,2022
718,Boua1,1,3,2,F,Personne agée,M63,Macao,2022
719,Bateke1,1,3,1,M,Adulte,M11,Macao,2022
720,Kakelo4,2,6,2,F,Adulte,M162,Macao,2022
721,Bakouengue,1,5,2,F,Enfant,M27,Macao,2022
722,Bakouengue,1,5,2,F,Enfant,M29,Macao,2022
723,Boua2,6,2,2,M,Adulte,M130,Macao,2022
724,Boua2,4,4,2,M,Adulte,M126,Macao,2022
725,Boua2,1,4,2,M,Enfant,M72,Macao,2022
726,Kakelo5,1,3,1,F,Enfant,M101,Macao,2022
727,Boua1,4,3,1,F,Enfant,M138,Macao,2022
728,Boua1,2,3,NA,F,Adulte,M68,Macao,2022
729,Molapa_MA,1,6,2,M,Enfant,M20,Macao,2022
730,Moyimbi,5,4,1,M,Enfant,M10,Macao,2022
731,Kakelo6,2,3,2,M,Enfant,M152,Macao,2022
732,Mopende,1,3,3,F,Personne agée,M36,Macao,2022
733,Kakelo1,1,2,1,M,Personne agée,M94,Macao,2022
734,Bakouengue,3,3,2,F,Adulte,M32,Macao,2022
735,Boua2,2,5,2,M,Enfant,M124,Macao,2022
736,Kakelo2,1,6,1,F,Adulte,M84,Macao,2022
737,Kakelo2,1,6,2,F,Enfant,M85,Macao,2022
738,Bateke2,1,2,1,F,Adolescent,M15,Macao,2022
739,Moyimbi,1,4,2,M,Adulte,M2,Macao,2022
740,Boua2,3,2,2,M,Adulte,M74,Macao,2022
741,Moyimbi,3,2,1,F,Adulte,M5,Macao,2022
742,Bakouengue,1,5,2,F,Adulte,M26,Macao,2022
743,Kakelo6,4,5,2,F,Adulte,M154,Macao,2022
744,Movossovosso,1,2,2,M,Personne agée,M81,Macao,2022
745,Boua1,5,2,2,M,Adolescent,M93,Macao,2022
746,Moyimbi,5,4,1,M,Enfant,M9,Macao,2022
747,Boua2,4,4,2,F,Adulte,M127,Macao,2022
748,Kakelo4,1,5,2,F,Adulte,M116,Macao,2022
749,Moyimbi,1,4,2,M,Enfant,M4,Macao,2022
750,Kakelo1,3,2,2,M,Adulte,M96,Macao,2022
751,Kakelo4,2,6,2,M,Enfant,M164,Macao,2022
752,Kakelo6,1,4,2,M,Enfant,M105,Macao,2022
753,Kakelo6,5,3,2,F,Enfant,M112,Macao,2022
754,Pape,3,3,2,F,Adolescent,M49,Macao,2022
755,Kakelo4,4,3,2,M,Enfant,M168,Macao,2022
756,Boua2,4,4,2,F,Enfant,M128,Macao,2022
757,Kakelo3,2,3,2,M,Adulte,M140,Macao,2022
758,Atanga,2,5,2,M,Enfant,M178,Macao,2022
759,Kakelo6,1,4,2,M,Adulte,M103,Macao,2022
760,Boua1,5,3,2,F,Adulte,M92,Macao,2022
761,Boua2,5,4,2,M,Enfant,M77,Macao,2022
762,Boua1,3,2,2,M,Enfant,M91,Macao,2022
763,Boua2,5,4,2,,Enfant,M76,Macao,2022
764,Kakelo6,3,4,2,F,Adulte,M108,Macao,2022
765,Bakouengue,3,3,2,M,Adulte,M31,Macao,2022
766,Kakelo5,1,2,2,F,Adulte,M99,Macao,2022
767,Boua2,5,4,2,F,Enfant,M79,Macao,2022
768,Kakelo5,2,4,NA,M,Enfant,M144,Macao,2022
769,Kakelo6,3,4,2,M,Enfant,M110,Macao,2022
770,Kakelo6,1,4,2,M,Enfant,M106,Macao,2022
771,Kakelo6,4,5,2,M,Enfant,M155,Macao,2022
772,Molapa_MA,3,2,2,M,Adulte,M24,Macao,2022
773,Kakelo4,1,5,2,F,Enfant,M117,Macao,2022
774,Kakelo2,1,6,1,M,Adulte,M83,Macao,2022
775,Bateke1,1,3,1,F,Enfant,M13,Macao,2022
776,Bateke1,1,3,1,F,Adulte,M12,Macao,2022
777,Kakelo4,2,6,2,M,Enfant,M163,Macao,2022
778,Kakelo6,2,3,2,M,Adulte,M150,Macao,2022
779,Kakelo4,4,3,2,M,Enfant,M169,Macao,2022
780,Mopende,3,3,3,F,Adulte,M41,Macao,2022
781,Kakelo4,1,5,2,M,Adulte,M115,Macao,2022
782,Kakelo2,2,5,NA,M,Adulte,M131,Macao,2022
783,Molapa_MA,3,2,2,F,Adulte,M25,Macao,2022
784,Boua2,2,5,2,F,Enfant,M123,Macao,2022
785,Boua1,4,3,1,F,Adulte,M137,Macao,2022
786,Kakelo1,3,2,2,F,Adulte,M97,Macao,2022
787,Pape,3,3,2,F,Enfant,M50,Macao,2022
788,Pape,1,2,2,F,Enfant,M45,Macao,2022
789,Atanga,1,5,2,F,Adolescent,M172,Macao,2022
790,Kakelo4,2,6,2,F,Enfant,M166,Macao,2022
791,Boua2,2,5,2,F,Adulte,M122,Macao,2022
792,Kakelo4,2,6,2,M,Adulte,M161,Macao,2022
793,Boua2,2,5,2,F,Enfant,M125,Macao,2022
794,Kakelo4,2,6,2,F,Enfant,M165,Macao,2022
795,Kakelo2,3,2,1,M,Adolescent,M89,Macao,2022
796,Moyimbi,1,4,2,F,Adulte,M1,Macao,2022
797,Kakelo6,3,4,2,M,Adulte,M107,Macao,2022
798,Moyimbi,5,4,1,M,Adulte,M7,Macao,2022
799,Mopende,1,3,3,M,Personne agée,M33,Macao,2022
800,Mopende,1,3,3,M,Adolescent,M37,Macao,2022
801,Malomba,1,4,1,M,Personne agée,M55,Macao,2022
802,Malomba,1,4,1,M,Enfant,M61,Macao,2022
803,Atanga,2,5,2,F,Adulte,M177,Macao,2022
804,Mopende,3,3,3,M,Adulte,M39,Macao,2022
805,Kakelo1,2,4,2,F,Enfant,M147,Macao,2022
806,Boua1,2,3,2,M,Adulte,M67,Macao,2022
807,Atanga,1,5,2,F,Adulte,M171,Macao,2022
808,Kakelo3,2,3,2,F,Enfant,M149,Macao,2022
809,Kakelo6,6,3,2,F,Adulte,M159,Macao,2022
810,Moyimbi,1,4,2,F,Enfant,M3,Macao,2022
811,Moyimbi,3,2,1,M,Enfant,M6,Macao,2022
812,Kakelo4,1,5,2,M,Enfant,M118,Macao,2022
813,Bateke2,3,2,1,F,Personne agée,M16,Macao,2022
814,Molapa_MA,1,6,2,F,Enfant,M23,Macao,2022
815,Boua2,4,4,2,M,Enfant,M129,Macao,2022
816,Atanga,3,1,2,F,Adolescent,M176,Macao,2022
817,Pape,1,2,2,F,Enfant,M47,Macao,2022
818,Molapa_MA,1,6,2,F,Adulte,M19,Macao,2022
819,Boua1,1,3,2,M,Personne agée,M62,Macao,2022
820,Kakelo2,1,6,1,M,Enfant,M86,Macao,2022
