"X","camp_name","house_num","house_ppl","time_camp","sex","age_group","ref","region","year"
1,"CAMP031","2",7,2,"F","Enfant","D1","Dongou",2022
2,"CAMP031","2",7,2,"M","Adulte","D10","Dongou",2022
3,"CAMP079","1",4,5,"F","Personne agée","D100","Dongou",2022
4,"CAMP079","3",2,5,"F","Personne agée","D101","Dongou",2022
5,"CAMP079","1",4,5,"F","Enfant","D102","Dongou",2022
6,"CAMP051","2",2,5,"F","Adulte","D103","Dongou",2022
7,"CAMP014","1",2,5,"M","Adulte","D104","Dongou",2022
8,"CAMP079","1",4,5,"M","Personne agée","D105","Dongou",2022
9,"CAMP014","1",2,5,"F","Adulte","D106","Dongou",2022
10,"CAMP067","5",5,5,"M","Adulte","D107","Dongou",2022
11,"CAMP067","5",5,5,"M","Enfant","D108","Dongou",2022
12,"CAMP067","5",5,5,"F","Adulte","D109","Dongou",2022
13,"CAMP031","1",3,2,"F","Personne agée","D11","Dongou",2022
14,"CAMP067","5",5,5,"M","Adulte","D110","Dongou",2022
15,"CAMP067","3",6,5,"M","Enfant","D111","Dongou",2022
16,"CAMP067","1",2,4,"F","Adulte","D112","Dongou",2022
17,"CAMP067","3",6,5,"M","Enfant","D113","Dongou",2022
18,"CAMP067","3",6,5,"M","Personne agée","D114","Dongou",2022
19,"CAMP067","3",6,5,"F","Adulte","D115","Dongou",2022
20,"CAMP067","3",6,5,"M","Adolescent","D116","Dongou",2022
21,"CAMP067","3",6,5,"F","Personne agée","D117","Dongou",2022
22,"CAMP067","1",2,3,"F","Enfant","D118","Dongou",2022
23,"CAMP042","9",4,2,"M","Enfant","D119","Dongou",2022
24,"CAMP050","3",8,NA,"F","Enfant","D12","Dongou",2022
25,"CAMP042","9",4,2,"F","Adulte","D120","Dongou",2022
26,"CAMP042","9",4,2,"M","Enfant","D121","Dongou",2022
27,"CAMP042","9",4,2,"M","Adulte","D122","Dongou",2022
28,"CAMP042","8",8,2,"M","Enfant","D123","Dongou",2022
29,"CAMP042","8",8,2,"M","Enfant","D124","Dongou",2022
30,"CAMP042","8",8,2,"M","Enfant","D125","Dongou",2022
31,"CAMP042","8",8,2,"M","Enfant","D126","Dongou",2022
32,"CAMP042","8",8,2,"M","Enfant","D127","Dongou",2022
33,"CAMP042","8",8,2,"M","Adolescent","D128","Dongou",2022
34,"CAMP042","8",8,2,"F","Adulte","D129","Dongou",2022
35,"CAMP050","3",8,NA,"M","Enfant","D13","Dongou",2022
36,"CAMP042","8",8,2,"M","Adulte","D130","Dongou",2022
37,"CAMP042","4",4,2,"F","Adolescent","D131","Dongou",2022
38,"CAMP042","4",4,3,"M","Personne agée","D132","Dongou",2022
39,"CAMP042","4",4,2,"M","Enfant","D133","Dongou",2022
40,"CAMP042","4",4,2,"M","Enfant","D134","Dongou",2022
41,"CAMP042","2",4,2,"F","Personne agée","D135","Dongou",2022
42,"CAMP042","2",4,2,"F","Enfant","D136","Dongou",2022
43,"CAMP042","2",4,2,"F","Enfant","D137","Dongou",2022
44,"CAMP042","7",8,2,"M","Personne agée","D138","Dongou",2022
45,"CAMP042","2",4,2,"M","Enfant","D139","Dongou",2022
46,"CAMP050","3",8,NA,"F","Enfant","D14","Dongou",2022
47,"CAMP042","7",8,2,"M","Enfant","D140","Dongou",2022
48,"CAMP042","7",8,2,"F","Enfant","D141","Dongou",2022
49,"CAMP042","7",8,2,"M","Enfant","D142","Dongou",2022
50,"CAMP042","7",8,2,"F","Personne agée","D143","Dongou",2022
51,"CAMP042","7",8,2,"F","Adolescent","D144","Dongou",2022
52,"CAMP042","7",8,2,"F","Personne agée","D145","Dongou",2022
53,"CAMP042","6",4,2,"M","Enfant","D146","Dongou",2022
54,"CAMP042","6",4,2,"M","Adolescent","D147","Dongou",2022
55,"CAMP042","6",4,2,"F","Adulte","D148","Dongou",2022
56,"CAMP042","6",4,2,"M","Adulte","D149","Dongou",2022
57,"CAMP043","1",8,5,"F","Enfant","D15","Dongou",2022
58,"CAMP042","5",4,4,"M","Enfant","D150","Dongou",2022
59,"CAMP042","5",5,2,"M","Adolescent","D151","Dongou",2022
60,"CAMP042","5",4,2,"F","Adulte","D152","Dongou",2022
61,"CAMP042","5",4,2,"M","Adulte","D153","Dongou",2022
62,"CAMP079","2",7,2,"M","Enfant","D154","Dongou",2022
63,"CAMP101","2",7,5,"M","Adulte","D155","Dongou",2022
64,"CAMP014","2",5,2,"F","Adolescent","D156","Dongou",2022
65,"CAMP014","2",7,2,"F","Adulte","D157","Dongou",2022
66,"CAMP101","2",7,4,"M","Enfant","D158","Dongou",2022
67,"CAMP101","2",7,4,"M","Enfant","D159","Dongou",2022
68,"CAMP043","1",8,4,"F","Enfant","D16","Dongou",2022
69,"CAMP101","2",7,5,"F","Adulte","D160","Dongou",2022
70,"CAMP101","2",7,5,"M","Enfant","D161","Dongou",2022
71,"CAMP101","2",7,5,"F","Adulte","D162","Dongou",2022
72,"CAMP079","4",6,2,"F","Enfant","D163","Dongou",2022
73,"CAMP079","4",6,2,"F","Enfant","D164","Dongou",2022
74,"CAMP079","4",6,2,"M","Enfant","D165","Dongou",2022
75,"CAMP079","4",6,2,"F","Enfant","D166","Dongou",2022
76,"CAMP079","4",6,2,"F","Adulte","D167","Dongou",2022
77,"CAMP079","4",6,2,"M","Adulte","D168","Dongou",2022
78,"CAMP079","2",7,5,"M","Adulte","D169","Dongou",2022
79,"CAMP050","3",8,5,"F","Adulte","D17","Dongou",2022
80,"CAMP079","2",7,4,"M","Enfant","D170","Dongou",2022
81,"CAMP079","2",7,4,"M","Enfant","D171","Dongou",2022
82,"CAMP079","2",7,4,"F","Enfant","D172","Dongou",2022
83,"CAMP079","2",7,4,"M","Enfant","D173","Dongou",2022
84,"CAMP014","2",5,5,"M","Adulte","D174","Dongou",2022
85,"CAMP014","2",5,4,"M","Enfant","D175","Dongou",2022
86,"CAMP014","2",5,4,"M","Adolescent","D176","Dongou",2022
87,"CAMP079","2",7,4,"F","Adulte","D177","Dongou",2022
88,"CAMP051","1",4,2,"M","Adolescent","D178","Dongou",2022
89,"CAMP067","4",8,5,"F","Personne agée","D179","Dongou",2022
90,"CAMP043","1",8,4,"M","Enfant","D18","Dongou",2022
91,"CAMP051","1",4,4,"F","Adulte","D180","Dongou",2022
92,"CAMP051","1",4,3,"F","Enfant","D181","Dongou",2022
93,"CAMP051","1",4,1,"F","Adolescent","D182","Dongou",2022
94,"CAMP067","4",8,2,"M","Enfant","D183","Dongou",2022
95,"CAMP067","4",8,NA,"F","Enfant","D184","Dongou",2022
96,"CAMP067","4",8,2,"M","Enfant","D185","Dongou",2022
97,"CAMP067","4",8,2,"M","Enfant","D186","Dongou",2022
98,"CAMP067","4",8,2,"M","Enfant","D187","Dongou",2022
99,"CAMP067","4",8,5,"F","Adulte","D188","Dongou",2022
100,"CAMP067","2",7,5,"F","Personne agée","D189","Dongou",2022
101,"CAMP043","1",8,4,"M","Enfant","D19","Dongou",2022
102,"CAMP067","2",7,4,"F","Enfant","D190","Dongou",2022
103,"CAMP067","4",8,5,"M","Adulte","D191","Dongou",2022
104,"CAMP067","2",7,4,"F","Enfant","D192","Dongou",2022
105,"CAMP067","2",7,5,"M","Adulte","D193","Dongou",2022
106,"CAMP067","2",7,2,"F","Enfant","D194","Dongou",2022
107,"CAMP067","2",7,4,"F","Enfant","D195","Dongou",2022
108,"CAMP067","2",7,5,"F","Adulte","D196","Dongou",2022
109,"CAMP112","3",7,2,"F","Enfant","D197","Dongou",2022
110,"CAMP112","3",7,4,"M","Enfant","D198","Dongou",2022
111,"CAMP112","3",7,4,"M","Enfant","D199","Dongou",2022
112,"CAMP031","2",7,2,"M","Enfant","D2","Dongou",2022
113,"CAMP043","1",8,4,"F","Enfant","D20","Dongou",2022
114,"CAMP112","3",7,5,"M","Adulte","D200","Dongou",2022
115,"CAMP112","3",7,4,"M","Enfant","D201","Dongou",2022
116,"CAMP112","3",7,4,"F","Enfant","D202","Dongou",2022
117,"CAMP112","3",7,4,"M","Enfant","D203","Dongou",2022
118,"CAMP112","3",7,5,"F","Adulte","D204","Dongou",2022
119,"CAMP025","6",3,4,"F","Adulte","D205","Dongou",2022
120,"CAMP025","6",3,2,"M","Enfant","D206","Dongou",2022
121,"CAMP025","6",3,5,"M","Adulte","D207","Dongou",2022
122,"CAMP025","5",3,2,"F","Enfant","D208","Dongou",2022
123,"CAMP025","5",3,5,"M","Adolescent","D209","Dongou",2022
124,"CAMP043","1",8,4,"M","Enfant","D21","Dongou",2022
125,"CAMP025","5",3,5,"F","Adulte","D210","Dongou",2022
126,"CAMP025","4",4,2,"M","Enfant","D211","Dongou",2022
127,"CAMP025","4",4,2,"F","Adulte","D212","Dongou",2022
128,"CAMP025","4",4,2,"M","Adulte","D213","Dongou",2022
129,"CAMP025","2",5,5,"M","Adulte","D214","Dongou",2022
130,"CAMP025","4",4,2,"M","Adolescent","D215","Dongou",2022
131,"CAMP025","2",5,4,"M","Enfant","D216","Dongou",2022
132,"CAMP025","2",5,4,"M","Enfant","D217","Dongou",2022
133,"CAMP025","2",5,4,"F","Enfant","D218","Dongou",2022
134,"CAMP025","2",5,5,"F","Adulte","D219","Dongou",2022
135,"CAMP043","1",8,4,"F","Adulte","D22","Dongou",2022
136,"CAMP090","1",5,5,"F","Adulte","D220","Dongou",2022
137,"CAMP090","1",5,5,"M","Adulte","D221","Dongou",2022
138,"CAMP090","1",5,2,"M","Enfant","D222","Dongou",2022
139,"CAMP090","1",5,4,"F","Enfant","D223","Dongou",2022
140,"CAMP091","3",4,4,"F","Adulte","D224","Dongou",2022
141,"CAMP090","1",5,4,"F","Enfant","D225","Dongou",2022
142,"CAMP069","1",4,5,"M","Adulte","D226","Dongou",2022
143,"CAMP091","3",3,2,"F","Enfant","D227","Dongou",2022
144,"CAMP069","1",3,5,"F","Adulte","D228","Dongou",2022
145,"CAMP091","3",3,4,"F","Enfant","D229","Dongou",2022
146,"CAMP043","1",8,4,"M","Adulte","D23","Dongou",2022
147,"CAMP069","2",3,2,"F","Enfant","D230","Dongou",2022
148,"CAMP069","2",3,4,"F","Enfant","D231","Dongou",2022
149,"CAMP069","2",3,4,"F","Adulte","D232","Dongou",2022
150,"CAMP069","1",3,4,"M","Enfant","D233","Dongou",2022
151,"CAMP069","1",3,4,"M","Enfant","D234","Dongou",2022
152,"CAMP103","2",7,2,"F","Enfant","D235","Dongou",2022
153,"CAMP103","2",7,4,"F","Enfant","D236","Dongou",2022
154,"CAMP103","2",7,4,"F","Enfant","D237","Dongou",2022
155,"CAMP103","2",7,4,"F","Enfant","D238","Dongou",2022
156,"CAMP103","1",6,5,"M","Adulte","D239","Dongou",2022
157,"CAMP050","3",8,5,"M","Adulte","D24","Dongou",2022
158,"CAMP103","2",7,5,"F","Adulte","D240","Dongou",2022
159,"CAMP103","2",7,5,"M","Adulte","D241","Dongou",2022
160,"CAMP103","1",6,2,"F","Enfant","D242","Dongou",2022
161,"CAMP103","1",6,4,"F","Enfant","D243","Dongou",2022
162,"CAMP103","1",6,5,"F","Enfant","D244","Dongou",2022
163,"CAMP103","1",6,5,"F","Adulte","D245","Dongou",2022
164,"CAMP057","11",5,2,"F","Enfant","D246","Dongou",2022
165,"CAMP057","11",5,4,"M","Enfant","D247","Dongou",2022
166,"CAMP057","11",5,4,"M","Adolescent","D248","Dongou",2022
167,"CAMP057","11",5,4,"M","Enfant","D249","Dongou",2022
168,"CAMP050","3",8,5,"M","Adulte","D25","Dongou",2022
169,"CAMP057","11",5,4,"F","Adulte","D250","Dongou",2022
170,"CAMP057","6",3,2,"F","Enfant","D251","Dongou",2022
171,"CAMP057","6",3,2,"F","Adulte","D252","Dongou",2022
172,"CAMP057","12",3,4,"F","Adulte","D253","Dongou",2022
173,"CAMP057","6",3,4,"M","Adulte","D254","Dongou",2022
174,"CAMP057","6",3,1,"F","Enfant","D255","Dongou",2022
175,"CAMP057","12",3,2,"F","Enfant","D256","Dongou",2022
176,"CAMP057","12",3,4,"M","Adulte","D257","Dongou",2022
177,"CAMP057","6",3,1,"F","Adolescent","D258","Dongou",2022
178,"CAMP092","9",5,5,"M","Personne agée","D259","Dongou",2022
179,"CAMP050","3",8,NA,"M","Enfant","D26","Dongou",2022
180,"CAMP057","6",3,1,"F","Adolescent","D260","Dongou",2022
181,"CAMP092","9",9,4,"F","Enfant","D261","Dongou",2022
182,"CAMP092","9",9,4,"F","Enfant","D262","Dongou",2022
183,"CAMP092","9",5,5,"F","Adulte","D263","Dongou",2022
184,"CAMP092","9",9,4,"M","Enfant","D264","Dongou",2022
185,"CAMP092","10",3,5,"M","Adulte","D265","Dongou",2022
186,"CAMP092","10",3,4,"F","Adulte","D266","Dongou",2022
187,"CAMP092","10",3,2,"F","Enfant","D267","Dongou",2022
188,"CAMP112","2",5,5,"F","Enfant","D268","Dongou",2022
189,"CAMP112","2",5,5,"M","Enfant","D269","Dongou",2022
190,"CAMP050","3",8,NA,"F","Enfant","D27","Dongou",2022
191,"CAMP112","2",5,5,"F","Enfant","D270","Dongou",2022
192,"CAMP112","2",5,5,"F","Adulte","D271","Dongou",2022
193,"CAMP112","2",5,5,"M","Adulte","D272","Dongou",2022
194,"CAMP112","1",7,5,"F","Enfant","D273","Dongou",2022
195,"CAMP112","1",7,5,"F","Enfant","D274","Dongou",2022
196,"CAMP112","1",7,5,"F","Enfant","D275","Dongou",2022
197,"CAMP112","1",7,5,"F","Personne agée","D276","Dongou",2022
198,"CAMP025","1",7,5,"F","Enfant","D277","Dongou",2022
199,"CAMP025","3",5,5,"F","Enfant","D278","Dongou",2022
200,"CAMP025","1",7,5,"M","Enfant","D279","Dongou",2022
201,"CAMP050","2",8,5,"M","Enfant","D28","Dongou",2022
202,"CAMP025","1",7,5,"M","Adolescent","D280","Dongou",2022
203,"CAMP025","3",5,5,"M","Enfant","D281","Dongou",2022
204,"CAMP025","3",5,5,"M","Adulte","D282","Dongou",2022
205,"CAMP025","3",5,5,"F","Adulte","D283","Dongou",2022
206,"CAMP025","3",5,5,"F","Enfant","D284","Dongou",2022
207,"CAMP025","1",7,5,"M","Enfant","D285","Dongou",2022
208,"CAMP025","1",7,5,"M","Personne agée","D286","Dongou",2022
209,"CAMP091","4",7,5,"M","Adulte","D287","Dongou",2022
210,"CAMP091","4",7,5,"F","Enfant","D288","Dongou",2022
211,"CAMP091","4",7,5,"M","Enfant","D289","Dongou",2022
212,"CAMP050","2",8,NA,"M","Enfant","D29","Dongou",2022
213,"CAMP091","4",7,5,"M","Enfant","D290","Dongou",2022
214,"CAMP091","4",7,5,"M","Enfant","D291","Dongou",2022
215,"CAMP091","3",3,5,"F","Adulte","D292","Dongou",2022
216,"CAMP091","4",7,5,"F","Adulte","D293","Dongou",2022
217,"CAMP091","4",7,5,"F","Enfant","D294","Dongou",2022
218,"CAMP091","3",3,5,"F","Adulte","D295","Dongou",2022
219,"CAMP091","3",3,5,"M","Enfant","D296","Dongou",2022
220,"CAMP091","2",7,5,"M","Enfant","D297","Dongou",2022
221,"CAMP091","2",7,5,"M","Enfant","D298","Dongou",2022
222,"CAMP091","2",7,5,"M","Enfant","D299","Dongou",2022
223,"CAMP031","2",7,2,"M","Enfant","D3","Dongou",2022
224,"CAMP050","2",8,NA,"F","Enfant","D30","Dongou",2022
225,"CAMP091","2",7,5,"M","Enfant","D300","Dongou",2022
226,"CAMP091","2",7,5,"M","Enfant","D301","Dongou",2022
227,"CAMP091","2",7,5,"F","Adulte","D302","Dongou",2022
228,"CAMP057","10",12,5,"F","Enfant","D303","Dongou",2022
229,"CAMP057","10",12,5,"F","Enfant","D304","Dongou",2022
230,"CAMP091","2",7,5,"M","Adulte","D305","Dongou",2022
231,"CAMP091","1",1,5,"F","Personne agée","D306","Dongou",2022
232,"CAMP057","10",12,5,"F","Enfant","D307","Dongou",2022
233,"CAMP057","10",12,5,"M","Enfant","D308","Dongou",2022
234,"CAMP057","10",12,5,"M","Enfant","D309","Dongou",2022
235,"CAMP050","2",8,NA,"F","Enfant","D31","Dongou",2022
236,"CAMP057","10",12,5,"F","Adolescent","D310","Dongou",2022
237,"CAMP057","10",12,5,"F","Adulte","D311","Dongou",2022
238,"CAMP057","10",12,5,"M","Adolescent","D312","Dongou",2022
239,"CAMP057","10",12,5,"M","Enfant","D313","Dongou",2022
240,"CAMP057","10",12,5,"M","Enfant","D314","Dongou",2022
241,"CAMP057","10",12,5,"M","Adulte","D315","Dongou",2022
242,"CAMP057","10",12,5,"F","Adulte","D316","Dongou",2022
243,"CAMP057","10",12,5,"F","Personne agée","D317","Dongou",2022
244,"CAMP057","10",12,5,"M","Personne agée","D318","Dongou",2022
245,"CAMP057","9",7,5,"F","Enfant","D319","Dongou",2022
246,"CAMP050","2",8,NA,"M","Enfant","D32","Dongou",2022
247,"CAMP057","9",7,5,"F","Enfant","D320","Dongou",2022
248,"CAMP057","9",7,5,"F","Enfant","D321","Dongou",2022
249,"CAMP057","9",7,5,"F","Adulte","D322","Dongou",2022
250,"CAMP057","9",7,5,"M","Enfant","D323","Dongou",2022
251,"CAMP057","9",7,5,"M","Adulte","D324","Dongou",2022
252,"CAMP057","7",6,5,"F","Enfant","D325","Dongou",2022
253,"CAMP057","8",2,5,"F","Adolescent","D326","Dongou",2022
254,"CAMP057","7",6,5,"M","Enfant","D327","Dongou",2022
255,"CAMP057","7",6,5,"F","Enfant","D328","Dongou",2022
256,"CAMP057","7",6,5,"M","Enfant","D329","Dongou",2022
257,"CAMP050","1",3,2,"F","Adulte","D33","Dongou",2022
258,"CAMP057","5",8,5,"M","Adulte","D330","Dongou",2022
259,"CAMP057","7",6,5,"F","Adulte","D331","Dongou",2022
260,"CAMP057","5",8,5,"M","Enfant","D332","Dongou",2022
261,"CAMP057","5",8,5,"M","Enfant","D333","Dongou",2022
262,"CAMP057","5",8,5,"M","Enfant","D334","Dongou",2022
263,"CAMP057","5",8,5,"M","Enfant","D335","Dongou",2022
264,"CAMP057","5",8,5,"F","Enfant","D336","Dongou",2022
265,"CAMP057","5",8,5,"F","Adulte","D337","Dongou",2022
266,"CAMP057","5",8,5,"F","Enfant","D338","Dongou",2022
267,"CAMP009","5",6,5,"F","Enfant","D339","Dongou",2022
268,"CAMP050","2",8,5,"F","Adulte","D34","Dongou",2022
269,"CAMP009","5",6,5,"M","Enfant","D340","Dongou",2022
270,"CAMP009","5",6,5,"M","Enfant","D341","Dongou",2022
271,"CAMP009","5",6,5,"M","Enfant","D342","Dongou",2022
272,"CAMP009","4",3,5,"F","Adolescent","D343","Dongou",2022
273,"CAMP009","5",6,5,"F","Adulte","D344","Dongou",2022
274,"CAMP009","5",6,5,"M","Adulte","D345","Dongou",2022
275,"CAMP009","4",3,5,"F","Personne agée","D346","Dongou",2022
276,"CAMP009","4",3,5,"M","Personne agée","D347","Dongou",2022
277,"CAMP009","3",3,5,"F","Enfant","D348","Dongou",2022
278,"CAMP009","3",3,5,"F","Adolescent","D349","Dongou",2022
279,"CAMP050","2",8,5,"M","Adulte","D35","Dongou",2022
280,"CAMP009","3",3,5,"F","Adolescent","D350","Dongou",2022
281,"CAMP009","2",3,5,"M","Enfant","D351","Dongou",2022
282,"CAMP009","2",3,5,"F","Personne agée","D352","Dongou",2022
283,"CAMP009","2",3,5,"M","Personne agée","D353","Dongou",2022
284,"CAMP009","1",6,1,"F","Enfant","D354","Dongou",2022
285,"CAMP009","1",6,5,"F","Enfant","D355","Dongou",2022
286,"CAMP009","1",6,5,"F","Enfant","D356","Dongou",2022
287,"CAMP009","1",6,5,"F","Adolescent","D357","Dongou",2022
288,"CAMP009","3",2,2,"F","Adulte","D358","Dongou",2022
289,"CAMP009","3",2,2,"M","Adulte","D359","Dongou",2022
290,"CAMP050","1",3,2,"F","Enfant","D36","Dongou",2022
291,"CAMP009","1",6,5,"M","Personne agée","D360","Dongou",2022
292,"CAMP009","1",6,5,"F","Personne agée","D361","Dongou",2022
293,"CAMP057","1",5,2,"M","Enfant","D362","Dongou",2022
294,"CAMP057","2",2,2,"F","Personne agée","D363","Dongou",2022
295,"CAMP057","1",5,2,"M","Enfant","D364","Dongou",2022
296,"CAMP057","1",5,2,"F","Adolescent","D365","Dongou",2022
297,"CAMP057","1",5,2,"F","Personne agée","D366","Dongou",2022
298,"CAMP057","1",5,2,"M","Personne agée","D367","Dongou",2022
299,"CAMP093","1",2,5,"F","Personne agée","D368","Dongou",2022
300,"CAMP093","1",2,5,"M","Personne agée","D369","Dongou",2022
301,"CAMP050","1",3,2,"M","Adolescent","D37","Dongou",2022
302,"CAMP092","4",5,5,"F","Enfant","D370","Dongou",2022
303,"CAMP092","4",5,5,"F","Enfant","D371","Dongou",2022
304,"CAMP092","4",5,5,"F","Enfant","D372","Dongou",2022
305,"CAMP092","4",5,5,"F","Adulte","D373","Dongou",2022
306,"CAMP092","3",6,5,"F","Enfant","D374","Dongou",2022
307,"CAMP092","3",6,5,"M","Adolescent","D375","Dongou",2022
308,"CAMP092","4",5,5,"M","Adulte","D376","Dongou",2022
309,"CAMP092","3",6,5,"M","Enfant","D377","Dongou",2022
310,"CAMP092","1",4,5,"M","Enfant","D378","Dongou",2022
311,"CAMP092","3",6,5,"M","Personne agée","D379","Dongou",2022
312,"CAMP072","3",2,4,"F","Adulte","D38","Dongou",2022
313,"CAMP092","3",6,5,"F","Personne agée","D380","Dongou",2022
314,"CAMP092","1",4,5,"F","Adulte","D381","Dongou",2022
315,"CAMP092","1",4,5,"F","Enfant","D382","Dongou",2022
316,"CAMP026","2",6,5,"M","Enfant","D383","Dongou",2022
317,"CAMP026","1",2,3,"F","Adulte","D384","Dongou",2022
318,"CAMP026","2",6,5,"F","Enfant","D385","Dongou",2022
319,"CAMP026","1",2,3,"M","Adulte","D386","Dongou",2022
320,"CAMP007","1",6,5,"M","Enfant","D387","Dongou",2022
321,"CAMP007","1",6,5,"F","Personne agée","D388","Dongou",2022
322,"CAMP007","1",6,5,"F","Enfant","D389","Dongou",2022
323,"CAMP072","2",2,5,"M","Adulte","D39","Dongou",2022
324,"CAMP007","1",6,5,"F","Enfant","D390","Dongou",2022
325,"CAMP110","1",2,5,"F","Personne agée","D391","Dongou",2022
326,"CAMP110","4",5,5,"F","Enfant","D392","Dongou",2022
327,"CAMP110","4",5,5,"M","Enfant","D393","Dongou",2022
328,"CAMP110","4",5,5,"F","Adulte","D394","Dongou",2022
329,"CAMP110","1",2,5,"M","Personne agée","D395","Dongou",2022
330,"CAMP110","5",1,5,"M","Adolescent","D396","Dongou",2022
331,"CAMP098","3",12,5,"M","Enfant","D397","Dongou",2022
332,"CAMP098","3",12,5,"M","Enfant","D398","Dongou",2022
333,"CAMP098","3",12,5,"F","Enfant","D399","Dongou",2022
334,"CAMP031","1",3,2,"M","Personne agée","D4","Dongou",2022
335,"CAMP072","2",3,4,"F","Adulte","D40","Dongou",2022
336,"CAMP098","3",12,5,"F","Enfant","D400","Dongou",2022
337,"CAMP098","1",12,5,"F","Adolescent","D401","Dongou",2022
338,"CAMP098","6",4,5,"F","Adulte","D402","Dongou",2022
339,"CAMP098","6",4,2,"F","Enfant","D403","Dongou",2022
340,"CAMP098","6",4,5,"M","Adulte","D404","Dongou",2022
341,"CAMP098","5",5,2,"F","Enfant","D405","Dongou",2022
342,"CAMP098","1",5,5,"F","Enfant","D406","Dongou",2022
343,"CAMP098","1",5,5,"F","Enfant","D407","Dongou",2022
344,"CAMP098","5",5,5,"M","Enfant","D408","Dongou",2022
345,"CAMP098","5",5,5,"F","Adulte","D409","Dongou",2022
346,"CAMP072","2",3,2,"M","Enfant","D41","Dongou",2022
347,"CAMP098","5",5,5,"M","Adulte","D410","Dongou",2022
348,"CAMP098","5",5,5,"F","Enfant","D411","Dongou",2022
349,"CAMP098","1",7,4,"F","Enfant","D412","Dongou",2022
350,"CAMP098","4",2,5,"F","Adolescent","D413","Dongou",2022
351,"CAMP098","1",5,5,"F","Adulte","D414","Dongou",2022
352,"CAMP098","3",12,5,"M","Adulte","D415","Dongou",2022
353,"CAMP098","3",12,5,"F","Adulte","D416","Dongou",2022
354,"CAMP098","3",12,5,"F","Enfant","D417","Dongou",2022
355,"CAMP098","2",2,4,"M","Enfant","D418","Dongou",2022
356,"CAMP098","2",2,5,"F","Adolescent","D419","Dongou",2022
357,"CAMP072","1",1,4,"M","Adulte","D42","Dongou",2022
358,"CAMP083","1",7,5,"F","Adulte","D420","Dongou",2022
359,"CAMP083","1",7,4,"M","Enfant","D421","Dongou",2022
360,"CAMP083","1",7,3,"F","Enfant","D422","Dongou",2022
361,"CAMP026","2",6,3,"F","Enfant","D423","Dongou",2022
362,"CAMP026","2",6,3,"F","Adulte","D424","Dongou",2022
363,"CAMP026","2",6,3,"M","Enfant","D425","Dongou",2022
364,"CAMP072","2",3,4,"M","Adulte","D43","Dongou",2022
365,"CAMP043","3",4,5,"M","Adulte","D44","Dongou",2022
366,"CAMP043","3",4,4,"F","Enfant","D45","Dongou",2022
367,"CAMP043","3",4,5,"M","Enfant","D46","Dongou",2022
368,"CAMP036","3",2,5,"F","Personne agée","D47","Dongou",2022
369,"CAMP036","1",3,5,"M","Adulte","D48","Dongou",2022
370,"CAMP036","1",3,4,"M","Adolescent","D49","Dongou",2022
371,"CAMP031","2",7,2,"M","Enfant","D5","Dongou",2022
372,"CAMP036","2",1,2,"F","Adolescent","D50","Dongou",2022
373,"CAMP036","3",2,5,"M","Personne agée","D51","Dongou",2022
374,"CAMP036","2",3,5,"F","Adulte","D52","Dongou",2022
375,"CAMP078","2",2,4,"F","Adulte","D53","Dongou",2022
376,"CAMP078","1",15,2,"M","Enfant","D54","Dongou",2022
377,"CAMP078","1",15,4,"F","Enfant","D55","Dongou",2022
378,"CAMP078","2",2,5,"M","Adulte","D56","Dongou",2022
379,"CAMP078","1",15,4,"F","Enfant","D57","Dongou",2022
380,"CAMP078","1",15,5,"F","Adolescent","D58","Dongou",2022
381,"CAMP078","1",15,2,"M","Enfant","D59","Dongou",2022
382,"CAMP031","2",7,2,"M","Enfant","D6","Dongou",2022
383,"CAMP078","1",15,4,"M","Enfant","D60","Dongou",2022
384,"CAMP078","1",15,4,"F","Adolescent","D61","Dongou",2022
385,"CAMP078","1",15,4,"F","Enfant","D62","Dongou",2022
386,"CAMP078","1",15,2,"F","Enfant","D63","Dongou",2022
387,"CAMP078","1",15,4,"M","Enfant","D64","Dongou",2022
388,"CAMP078","1",15,5,"M","Adulte","D65","Dongou",2022
389,"CAMP078","1",15,4,"M","Enfant","D66","Dongou",2022
390,"CAMP078","1",15,4,"F","Adolescent","D67","Dongou",2022
391,"CAMP078","1",15,5,"F","Personne agée","D68","Dongou",2022
392,"CAMP078","1",15,4,"F","Enfant","D69","Dongou",2022
393,"CAMP043","2",2,5,"M","Personne agée","D7","Dongou",2022
394,"CAMP042","11",4,5,"M","Enfant","D70","Dongou",2022
395,"CAMP042","11",4,5,"M","Enfant","D71","Dongou",2022
396,"CAMP042","11",4,5,"F","Adulte","D72","Dongou",2022
397,"CAMP042","10",2,5,"M","Adolescent","D73","Dongou",2022
398,"CAMP042","10",2,5,"M","Adulte","D74","Dongou",2022
399,"CAMP042","3",3,5,"F","Enfant","D75","Dongou",2022
400,"CAMP042","3",3,5,"F","Adulte","D76","Dongou",2022
401,"CAMP042","1",5,5,"M","Adulte","D77","Dongou",2022
402,"CAMP042","3",3,5,"F","Personne agée","D78","Dongou",2022
403,"CAMP042","1",5,5,"F","Enfant","D79","Dongou",2022
404,"CAMP031","2",7,2,"F","Adulte","D8","Dongou",2022
405,"CAMP042","1",5,5,"M","Enfant","D80","Dongou",2022
406,"CAMP042","1",5,5,"M","Enfant","D81","Dongou",2022
407,"CAMP079","6",2,5,"F","Enfant","D82","Dongou",2022
408,"CAMP042","1",5,5,"F","Adulte","D83","Dongou",2022
